name,stn,scene_date,lat,lon,B2,B3,B4,B5,B6,B7,B8,B11,B12,NDWI,MNDWI,NDCI,NDTI,Red_Green,RedEdge_Ratio
Somasundrapalya Lake,SMP,2023-12-24,12.922,77.636,,,,,,,,,,,,,,,
Sarakki Lake,SRK,2023-12-24,12.9201,77.572,,,,,,,,,,,,,,,
Gottigere Lake,GTG,2023-12-24,12.8793,77.6017,,,,,,,,,,,,,,,
Arakere Lake,ARK,2023-12-24,12.8944,77.5989,,,,,,,,,,,,,,,
Hulimavu Lake,HLM,2023-12-24,12.8917,77.606,,,,,,,,,,,,,,,
Begur Tank,BGR,2023-12-24,12.874,77.622,,,,,,,,,,,,,,,
Singasandra Lake,SGS,2023-12-24,12.8985,77.6171,,,,,,,,,,,,,,,
Ibbalur Lake,IBL,2023-12-24,12.9056,77.6449,,,,,,,,,,,,,,,
Hoskere Lake,HSK,2023-12-24,12.901,77.6227,,,,,,,,,,,,,,,
Hosakerehalli Lake,HKH,2023-12-24,12.9421,77.5406,,,,,,,,,,,,,,,
Kodi Singasandra Lake,KSG,2023-12-24,12.8999,77.626,,,,,,,,,,,,,,,
Yelahanka Tank,YLH,2023-12-24,13.1012,77.5966,,,,,,,,,,,,,,,
Hesaraghatta Lake,HSG,2023-12-24,13.1299,77.4614,,,,,,,,,,,,,,,
Nelamangala Lake,NLM,2023-12-24,13.097,77.3925,,,,,,,,,,,,,,,
Rampura Lake,RPR,2023-12-24,13.015,77.59,,,,,,,,,,,,,,,
Kalena Agrahara Lake,KLA,2023-12-24,12.9128,77.6271,,,,,,,,,,,,,,,
Basavanapura Lake,BSV,2023-12-24,12.9985,77.6808,,,,,,,,,,,,,,,
Kothanuru Lake,KTH,2023-12-24,13.0121,77.6744,,,,,,,,,,,,,,,
Chinnappanahalli Lake,CNP,2023-12-24,12.9967,77.6895,,,,,,,,,,,,,,,
Segehalli Lake,SGH,2023-12-24,12.9977,77.7088,,,,,,,,,,,,,,,
Bhattarahalli Lake,BTH,2023-12-24,13.0116,77.7116,,,,,,,,,,,,,,,
Vibhuthipura Lake,VBP,2023-12-24,12.9887,77.7157,,,,,,,,,,,,,,,
Devarabeesanahalli Lake,DVB,2023-12-24,12.9545,77.7062,,,,,,,,,,,,,,,
Kasavanahalli Lake,KSV,2023-12-24,12.9408,77.7311,,,,,,,,,,,,,,,
Sheelavanta Lake,SHV,2023-12-24,12.973,77.7489,,,,,,,,,,,,,,,
Parappana Agrahara Lake,PRP,2023-12-24,12.9112,77.6586,,,,,,,,,,,,,,,
Chandapura Lake,CDP,2023-12-24,12.8419,77.6534,,,,,,,,,,,,,,,
Rayasandra Lake,RYS,2023-12-24,12.856,77.6618,,,,,,,,,,,,,,,
Doddabidarakallu Lake,DBK,2023-12-24,13.0742,77.5133,,,,,,,,,,,,,,,
Anchepalya Lake,ACP,2023-12-24,13.0596,77.5024,,,,,,,,,,,,,,,
Chikkabanavara Lake,CKB,2023-12-24,13.0711,77.4802,,,,,,,,,,,,,,,
Alur Lake,ALR,2023-12-24,13.0788,77.582,,,,,,,,,,,,,,,
Doddakannehalli Lake,DKN,2023-12-24,12.974,77.627,,,,,,,,,,,,,,,
Yelemallappa Shetty Lake,YMS,2023-12-24,13.0066,77.678,,,,,,,,,,,,,,,
Munekolalu Lake,MNK,2023-12-24,12.9601,77.7004,,,,,,,,,,,,,,,
Singapura Lake,SGP,2023-12-24,13.0906,77.582,,,,,,,,,,,,,,,
Veerapura Tank,VRP,2023-12-24,13.087,77.56,,,,,,,,,,,,,,,
Kannamangala Lake,KNM,2023-12-24,13.0661,77.7671,0.03782818789584797,0.05309978560803433,0.03476199864394791,0.08573145672061923,0.2321433427163968,0.2784793807178044,0.27605566854327945,0.11102221674876854,0.05376774806474313,-0.6638985510656071,-0.34410330234048686,0.4211351116039359,-0.20702519828476798,0.660641496109602,2.4788006610593913
Uttarahalli Doraikere,UTH,2023-12-24,12.898,77.5475,,,,,,,,,,,,,,,
Malathahalli Lake,MLT,2023-12-24,12.948,77.5358,,,,,,,,,,,,,,,
Ullalu Lake,ULL,2023-12-24,12.9275,77.5201,,,,,,,,,,,,,,,
Kammagondanahalli Lake,KMG,2023-12-24,12.9649,77.546,,,,,,,,,,,,,,,
Byrasandra Upper Lake,BYU,2023-12-24,12.9672,77.6244,,,,,,,,,,,,,,,
Byrasandra Tank,BYT,2023-12-24,12.9638,77.5875,,,,,,,,,,,,,,,
Kalkere Tank,KLK,2023-12-24,13.0225,77.7027,,,,,,,,,,,,,,,
Nayandanahalli Tank,NYD,2023-12-24,12.9342,77.5227,,,,,,,,,,,,,,,
Jigani Tank,JGN,2023-12-24,12.8023,77.5979,,,,,,,,,,,,,,,
Dasarahalli Tank,DSH,2023-12-24,13.044,77.5021,,,,,,,,,,,,,,,
Ramammana Kere,RMK,2023-12-24,13.017,77.572,,,,,,,,,,,,,,,
Yelachenahalli Lake,YLC,2023-12-24,12.8982,77.5855,,,,,,,,,,,,,,,
Sompura Lake,SOM,2023-12-24,12.97,77.6,,,,,,,,,,,,,,,
Tubarahalli Tank,TBH,2023-12-24,12.968,77.73,,,,,,,,,,,,,,,
Madhure Tank,MDH,2023-12-24,13.05,77.48,,,,,,,,,,,,,,,
Shivapura Tank,SHP,2023-12-24,13.061,77.51,,,,,,,,,,,,,,,
Dhorekere Tank,DHK,2023-12-24,13.028,77.71,,,,,,,,,,,,,,,
Vengaiyyanakere,VGY,2023-12-24,13.0088,77.6871,,,,,,,,,,,,,,,
Chinnakurchi Kere,CNK,2023-12-24,13.01,77.72,,,,,,,,,,,,,,,
Mangamanapalya Lake,MGP,2023-12-24,12.9034,77.6101,,,,,,,,,,,,,,,
Anjanapura Lake,ANJ,2023-12-24,12.8791,77.555,,,,,,,,,,,,,,,
Soulkere Kaikondrahalli,SKK,2023-12-24,12.9275,77.701,,,,,,,,,,,,,,,
Kudlu Doddakere,KDK,2023-12-24,12.9126,77.6726,,,,,,,,,,,,,,,
Karihobanahalli Lake,KRH,2023-12-24,13.005,77.52,,,,,,,,,,,,,,,
Kannur Lake,KNR,2023-12-24,13.0505,77.668,,,,,,,,,,,,,,,
Yediyur Lake,YDY,2023-12-24,12.9348,77.5755,,,,,,,,,,,,,,,
Sankey Tank,SNK,2023-12-24,13.0069,77.575,,,,,,,,,,,,,,,
Devasandra Lake,DVS,2024-01-18,13.022,77.6553,0.08419091709206122,0.11364228146305135,0.1275934831762404,0.1565806935398697,0.19922337616616784,0.213844041541982,0.21297188523147334,0.19977041718007402,0.151322548847034,-0.31730874356205896,-0.28851046943959735,0.12416154352644358,0.04283357377212662,1.0985241757955018,1.3208026908650408
Hebbal Lake,HBL,2024-01-18,13.0455,77.5961,0.07765201872645994,0.10847303692878642,0.11782331311353185,0.16102538632123617,0.2524514907247702,0.27976588405082903,0.28002575592241896,0.24739190749410384,0.16332021190467816,-0.4425606746185018,-0.3932720475709504,0.17041164523480778,0.027457944087507305,1.0633080871889156,1.4332556609918763
Jakkur Lake,JKR,2024-01-18,13.0648,77.6004,0.12347982400563175,0.1499999513076628,0.1758709397472491,0.20050038014783522,0.21286879267863412,0.2223872439281941,0.22043144667370643,0.2682713269975362,0.23257589933122125,-0.18650891184609242,-0.2822612615631861,0.06605123915684907,0.07903768403826192,1.1734183731848136,1.1465197076613776
Nagavara Lake,NGV,2024-01-18,13.0318,77.613,0.11530675209462789,0.14676322233049097,0.17326199000573178,0.20632943040202772,0.2398507850454131,0.2621022143209182,0.2604580581567275,0.29639072027036556,0.22691241287052025,-0.28436376053308143,-0.33545672555199,0.09632319145967841,0.07578541994547948,1.169601060970818,1.2298826346729728
Chelekere Lake,CLK,2024-01-18,13.0396,77.6109,0.12292807770817196,0.14406781198151788,0.1563717004001148,0.18648433518687965,0.22124796227211926,0.24229390441331744,0.23897433307524454,0.2699188604209192,0.22624815583867103,-0.24714667057322307,-0.30716673581893156,0.09363920359178471,0.03969104742228062,1.0858793360407928,1.223191980913218
Ulsoor Lake,ULS,2024-01-18,12.9817,77.6254,0.08710275920320962,0.1084351200049783,0.11851413018593475,0.13956487646934604,0.16262049341873713,0.17302474132469894,0.17204129654395717,0.1831859928204405,0.1519642711339479,-0.2226244141078725,-0.26267274164619847,0.09162273993169247,0.040461491326798854,1.089069948726139,1.2228148283837141
Bellandur Lake,BLR,2024-01-18,12.9265,77.6434,0.024515467182825983,0.04694520147786414,0.04448100299143927,0.07023756466654937,0.1086948583494634,0.12277243709308461,0.12302237198662677,0.10248264297026219,0.058846964631356725,-0.33783420916094836,-0.2770456117060757,0.21676328066398007,-0.033672506763968775,0.9422549694002088,1.5805866994453108
Varthur Lake,VTR,2024-01-18,12.9389,77.7219,0.07131255940019009,0.10164049429033316,0.10972933979084924,0.14569587102678727,0.2077949523038474,0.23451235171952559,0.23773907564504204,0.23445665458129453,0.17077673624555587,-0.41842396241532653,-0.41259255406393286,0.16739335981476594,0.028986472329993247,1.0665942788080722,1.44705900285873
Madiwala Lake,MDW,2024-01-18,12.9154,77.6116,0.10813483434848428,0.1704889693401487,0.2629968756732775,0.310263982677886,0.3519469034961096,0.36144956166602116,0.3523562616625004,0.45000421434355525,0.2982126359891561,-0.3536271607295383,-0.4447195320127064,0.09785374235897354,0.1914336706798171,1.4938326353677458,1.2474747484352358
Kaikondanahalli Lake,KKH,2024-01-18,12.929,77.6958,0.10609269726191309,0.13405378034296797,0.13821930319562206,0.16601404589286986,0.20494288378968112,0.22257416766382765,0.22465098542971762,0.21752419933835443,0.16639449567114803,-0.30738989475032114,-0.2900434635973266,0.14357414775003852,0.008472145360451067,1.0234187723295494,1.3952037480200858
Puttenahalli Lake,PTN,2024-01-18,12.8982,77.5855,0.10987879524010705,0.136770092512756,0.14687439430832397,0.17099493733277024,0.19650784748626962,0.20708854034643023,0.20786761019574718,0.21487899239543734,0.17168916349809898,-0.2086029374007623,-0.23401571604657162,0.08874966422815195,0.03383372099194973,1.0720085706463838,1.220852434425754
Allalasandra Lake,ALS,2024-01-18,13.0541,77.6052,0.12913601872382366,0.15021525001484343,0.16017755596877412,0.18630107345229288,0.22080352655474614,0.23565982472811728,0.2317915672403478,0.21742821947699972,0.16875465455953256,-0.21655065881838712,-0.18824287162729947,0.08289437771302056,0.029032572159774235,1.0632525339698469,1.199478135043535
Kundalahalli Lake,KND,2024-01-18,12.9766,77.7004,0.0845423940588484,0.11432894199061781,0.1349088769901964,0.16595901379698716,0.211785238631564,0.22629633957482748,0.22283410530761655,0.21257044910601164,0.15932886456426867,-0.3331934143110115,-0.3143134243553826,0.11992629632008985,0.08155417790569387,1.185519497694016,1.3125169982860807
Haralur Lake,HRL,2024-01-18,12.9059,77.6887,0.045171332535548364,0.07063212007647098,0.07119200693179349,0.10986563775869349,0.1972759643812472,0.2248679008869492,0.2286394551597916,0.1639151837251865,0.09231194213712524,-0.5274941392467357,-0.3776318683707246,0.22323018827666047,-0.005496436611059645,0.9937931314237843,1.5893457001709668
Agaram Lake,AGR,2024-01-18,12.9234,77.6416,0.07798467304849727,0.10798835469510908,0.10853831590185864,0.1462681565425495,0.23531152600830577,0.25914509748715436,0.26142784542831,0.19308278665446604,0.13963625677482933,-0.3993624666815531,-0.3152050553409788,0.21038746736074795,-0.04221004789840531,0.948416449222993,1.6914416051001215
Somasundrapalya Lake,SMP,2024-01-18,12.922,77.636,0.12123107028472879,0.14411018146023985,0.1550287157391534,0.17246711364516235,0.18565827262168738,0.1956540527223455,0.1929033505789603,0.20478412346461103,0.17424229050082696,-0.14588649511029875,-0.1822113513411635,0.06320900356798516,0.03720582743930931,1.080697032482287,1.1610386948041733
Sarakki Lake,SRK,2024-01-18,12.9201,77.572,0.15042873231505588,0.16211232454258043,0.16656211039749294,0.18662194692757103,0.2003621911733653,0.21077365735200937,0.20341756880411072,0.21540134792707816,0.1848725909762793,-0.11414716063544038,-0.14396799691888212,0.059158809213014474,0.012935965935423403,1.0269933143197738,1.1303684962407892
Gottigere Lake,GTG,2024-01-18,12.8793,77.6017,0.12172511878365531,0.14697654278284095,0.16446921475958257,0.1847796290430436,0.1932072290852778,0.2019095766022594,0.19861199099003965,0.23643425192693487,0.20599847253017967,-0.15355309552356952,-0.2400437730292186,0.06562754798332641,0.055771244844533725,1.1205533061412123,1.15633400338766
Arakere Lake,ARK,2024-01-18,12.8944,77.5989,0.10730927392390807,0.13214362790713746,0.14061358163844356,0.1669670890085524,0.19692842008939576,0.2108670784500053,0.20826883820786268,0.2216668813571254,0.18569085277865754,-0.23269163840230078,-0.26531527043727815,0.09872744824881877,0.0325744033468084,1.0730325154564624,1.2532430133526953
Hulimavu Lake,HLM,2024-01-18,12.8917,77.606,0.06563465897092982,0.09349303883275221,0.1073734141747785,0.14343799887379463,0.19771063912155973,0.21521158935735926,0.21270096079397494,0.2040947244316183,0.15148062222847902,-0.4007542999581017,-0.3869487964145535,0.17285259528704827,0.05234859876150411,1.123704992467422,1.483654359604966
Begur Tank,BGR,2024-01-18,12.874,77.622,0.08712753123350346,0.13111016736150355,0.167955059121187,0.20804406123526303,0.2518955129333101,0.27399348231567844,0.27577077599859223,0.3290815942284005,0.25118350167165243,-0.3612947037461754,-0.4334371678563446,0.1185642260474501,0.11627714654143441,1.2704219017426799,1.2882924009904089
Singasandra Lake,SGS,2024-01-18,12.8985,77.6171,0.08309573801647072,0.10948176604169942,0.11895810529362048,0.1471224185260786,0.18526953262476237,0.20146040684169764,0.19837573027380875,0.19067503695361435,0.14938490884775102,-0.2980174142906075,-0.2842398033684223,0.12405349832254825,0.03841403795452271,1.084876174980897,1.3254773010400556
Ibbalur Lake,IBL,2024-01-18,12.9056,77.6449,0.10693437764010137,0.13527801640644369,0.15309837348239874,0.1755966382709096,0.1942549035482963,0.20236658335680083,0.19886483736975488,0.21184209025626574,0.1786129752182483,-0.1964876269671194,-0.23135818381174214,0.07985961003843177,0.06092033166898125,1.1350259191915533,1.196484141223248
Hoskere Lake,HSK,2024-01-18,12.901,77.6227,0.13629279805695374,0.16294997019824456,0.16973629165445395,0.19599406878101996,0.2308899151677286,0.24488150586081905,0.23890356577141053,0.24422263719243895,0.20621339364285987,-0.24347349732030887,-0.25543760638708013,0.11697903025469684,0.01873780963064262,1.0439124520740217,1.3407790058426685
Hosakerehalli Lake,HKH,2024-01-18,12.9421,77.5406,0.11879709981697874,0.1369275937417259,0.15070815486108374,0.1783185309024355,0.20685406518372515,0.22186827396874545,0.21909937702379267,0.23212246937913558,0.19005256229762066,-0.2379055202705665,-0.2632865496861727,0.09361660581901704,0.046464799028462477,1.1024375945374274,1.2306930533710052
Kodi Singasandra Lake,KSG,2024-01-18,12.8999,77.626,0.07651737646065046,0.1058228637731534,0.1159335530695929,0.14956186470505414,0.20935974940166116,0.23323181754188368,0.23524928551316346,0.2370232577784033,0.18402894551597904,-0.37975838381846044,-0.39086972775707135,0.14102891489361094,0.0403857310765842,1.0903760860482359,1.3665479900141961
Yelahanka Tank,YLH,2024-01-18,13.1012,77.5966,0.1327226480836237,0.14882708609007655,0.1629292789349874,0.18381181853376974,0.19330684897758058,0.20340444866786328,0.20149030373420615,0.24041599971843872,0.20745680850314982,-0.1509376748065895,-0.23721196063287675,0.06268126916207888,0.04478618368360444,1.0946198608016344,1.1396385775327635
Hesaraghatta Lake,HSG,2024-01-18,13.1299,77.4614,0.06088337675139059,0.09559402608117329,0.12612517791080416,0.16952280504118852,0.2223793177497713,0.24626285643878057,0.25124844047032324,0.33322004506090275,0.23777552629726123,-0.45145519005361334,-0.5558292271766997,0.15271121246948374,0.13501181728944645,1.3226002718184675,1.3725844661155668
Nelamangala Lake,NLM,2024-01-18,13.097,77.3925,0.11644459664072677,0.14320477442277094,0.16192786371924825,0.19035246663614908,0.21907317511179966,0.2382547941828938,0.23632483538152763,0.2659923095883655,0.2181645057924576,-0.2521066236015895,-0.30831896222415667,0.09528748075602161,0.05648514132841144,1.1269310107343093,1.2387690493510475
Rampura Lake,RPR,2024-01-18,13.015,77.59,0.027416410292512933,0.050121046099577744,0.044546158085075116,0.08453205674258163,0.19305112816361022,0.22755499665598944,0.23214385582033872,0.1503030905698899,0.0784221866309972,-0.6411317386085567,-0.49614434683134084,0.310428545606884,-0.05936699263355325,0.8920593437205128,1.9220902131882793
Kalena Agrahara Lake,KLA,2024-01-18,12.9128,77.6271,0.11837941642321637,0.14423008308033308,0.15984101224623673,0.18169731442047088,0.19688656154306416,0.2106316884305373,0.20783134701348066,0.23792951321671182,0.2077015240575833,-0.18362220545251104,-0.25004844957267797,0.0721483971450438,0.04925476763361551,1.107338947591091,1.1736396036241572
Basavanapura Lake,BSV,2024-01-18,12.9985,77.6808,0.07867999507354491,0.11573535806982942,0.1359115033378045,0.17717501583503414,0.2376538813428109,0.2611317334084031,0.2647968470687591,0.2922229959884581,0.21459734323316212,-0.38819483265418825,-0.43399568037188485,0.14144313120797403,0.0757990754417048,1.1677276586050713,1.3650607420051397
Kothanuru Lake,KTH,2024-01-18,13.0121,77.6744,0.12104858329520257,0.1462623239880521,0.16549161886902236,0.18618517827601988,0.18970633909401297,0.19635476399985913,0.19324809052831662,0.2205490021470559,0.1899743303649994,-0.13977324937146388,-0.20636352828966015,0.06202887056534537,0.06104838205005321,1.1333056208274823,1.1411587211358616
Chinnappanahalli Lake,CNP,2024-01-18,12.9967,77.6895,0.10886957302263373,0.13530090108071663,0.14565180376995046,0.17565607377943607,0.2120254532014504,0.22597065014608056,0.2248137245239186,0.22573268330458687,0.17891900806082572,-0.24633843296791028,-0.2544459503282597,0.10139949367553462,0.03418887119401372,1.0726806771540278,1.2466147289184826
Segehalli Lake,SGH,2024-01-18,12.9977,77.7088,0.08980006335574248,0.1283367432991935,0.14923752796028517,0.1899502481433247,0.24142016824469392,0.26159948963429647,0.2649645876597093,0.2917821829573053,0.21812096723100202,-0.3426524687942329,-0.3900124551587254,0.1274478833499635,0.07018765720147552,1.1554837164768568,1.3129029553354197
Bhattarahalli Lake,BTH,2024-01-18,13.0116,77.7116,0.047304814019776896,0.08488723667778374,0.08892031168472665,0.1380888834148572,0.24149162121265447,0.2735012105429846,0.2784370412077277,0.23886013653798782,0.14342062849702647,-0.5352273641129008,-0.4791994848977333,0.23063882918611733,0.010670814229043368,1.0291504116356844,1.6306790119602443
Vibhuthipura Lake,VBP,2024-01-18,12.9887,77.7157,0.12886895386889052,0.1643287903931098,0.19358824010640974,0.22391362468770884,0.24814731341708013,0.2597816601569372,0.25592426193743617,0.2973231851930043,0.24292006756043488,-0.22240225217240403,-0.2940895658041697,0.0815136534961044,0.08075671991649346,1.1794163258104577,1.1991511208919743
Devarabeesanahalli Lake,DVB,2024-01-18,12.9545,77.7062,0.11478978636539615,0.1427206523191739,0.16136050387591305,0.18298984267764754,0.19130221025586863,0.199343564565516,0.19674158659768415,0.2280480449090204,0.19724185408087855,-0.1613256147781016,-0.23463508723988255,0.06775840757144552,0.0614116083591454,1.1344310929427883,1.1566657732658756
Kasavanahalli Lake,KSV,2024-01-18,12.9408,77.7311,0.12589491483671178,0.1696117780392104,0.21008028545068685,0.24586323902027013,0.26865898437500013,0.2859237929335586,0.2878044446790539,0.35376510416666623,0.2698310388513514,-0.2604844895363558,-0.3547687653814138,0.0839477972949758,0.10561997152242579,1.2406115277857725,1.1978914940931231
Sheelavanta Lake,SHV,2024-01-18,12.973,77.7489,0.04262369421371252,0.07151987554494192,0.07553062816735924,0.11430805293537939,0.19738248627340554,0.22180606785865134,0.22344451992116007,0.1975688723074758,0.1266216457834718,-0.5162027830215478,-0.4708515020714021,0.21518906859424908,0.0181898556544936,1.0426174457945954,1.5785523532118615
Parappana Agrahara Lake,PRP,2024-01-18,12.9112,77.6586,0.023415266826246145,0.049328664641762304,0.043442322704201425,0.0917504998591946,0.1744006054632498,0.19751918473669383,0.2016514115742045,0.17965584694452252,0.0997114932413404,-0.6066561076601077,-0.5694180277844243,0.3592225328077752,-0.06571884768964584,0.8796770592771548,2.1295516416022133
Chandapura Lake,CDP,2024-01-18,12.8419,77.6534,0.1322730641982262,0.17288776892708738,0.19093059205456542,0.21728729058144444,0.24309595945375206,0.25184734619175,0.2486484478389412,0.24501655286498655,0.19990813036745048,-0.211381683215612,-0.21354080495748592,0.09978183319891686,0.0462863322936181,1.1046599682092095,1.3077126640876329
Rayasandra Lake,RYS,2024-01-18,12.856,77.6618,0.0623821212334554,0.09573877789539116,0.10617235344232714,0.14505567093776392,0.2232117431709377,0.24915639960574465,0.24971542523232892,0.21826644607152904,0.14807590115460442,-0.4516893216084836,-0.40181634870775595,0.18231368395483222,0.0384930792571764,1.0879601996222419,1.5113892775008113
Doddabidarakallu Lake,DBK,2024-01-18,13.0742,77.5133,0.09482987502200317,0.132706403591708,0.15187452192067613,0.18773811300827323,0.2379956169688436,0.2572183066361558,0.25663829255412773,0.26688168632283055,0.206034831895793,-0.3311611209374187,-0.3504676860846258,0.12764514948053565,0.058662406458462234,1.1302828087440693,1.3307787416452634
Anchepalya Lake,ACP,2024-01-18,13.0596,77.5024,0.11654033018867932,0.14586308473861198,0.16642694688690352,0.19150080963108973,0.20955027809067855,0.22013631019431157,0.2148968424387496,0.22797754153759514,0.19034378696141915,-0.19426017945511698,-0.22541703968662755,0.07544179647431827,0.0665787325479159,1.1453681057714684,1.179611239573647
Chikkabanavara Lake,CKB,2024-01-18,13.0711,77.4802,0.06399755298922609,0.0959955988342055,0.12446935826494239,0.16422774804591223,0.20756767833251163,0.2271534434194775,0.23249040912611782,0.29916401309766893,0.22216117879022582,-0.422066653284599,-0.5190411512270485,0.1440193312356754,0.13308324167394317,1.3122497084723947,1.3492999054364079
Alur Lake,ALR,2024-01-18,13.0788,77.582,0.04573413955780877,0.063882794625031,0.058328774121325415,0.09428775876637094,0.17768567103224897,0.2025852027883396,0.20554148711449086,0.15745823827629912,0.09018396704689487,-0.5239341510634088,-0.4240152323545737,0.23968722762886235,-0.04915594393472397,0.909640255974571,1.6496022370244965
Doddakannehalli Lake,DKN,2024-01-18,12.974,77.627,0.07974006406871542,0.10521462656966453,0.10913205551329823,0.14399891223994088,0.21453483296370615,0.2376611046573029,0.2407461294751294,0.19232729960925132,0.1346268912591968,-0.40751504470127803,-0.3214755847044973,0.17533173223076265,0.004508144641662918,1.0176529529126572,1.4962775645301836
Yelemallappa Shetty Lake,YMS,2024-01-18,13.0066,77.678,0.046397652235128456,0.07232047867217414,0.07815512846991424,0.11315352340725092,0.1665741534670891,0.18748961281239004,0.19382487152411118,0.21544694121788105,0.1598029144667371,-0.4558864615339654,-0.49968576658419533,0.2024383942370049,0.029538971182484604,1.0673978337269003,1.552716877450821
Munekolalu Lake,MNK,2024-01-18,12.9601,77.7004,0.09333693953684803,0.1276401424279788,0.15974059979385907,0.19152811290209046,0.23450919617090177,0.2524124973604561,0.25598764693460974,0.28077452664179625,0.20920386781164205,-0.345077252925245,-0.38418108172576426,0.11245619423567471,0.10131989927120807,1.2357524380375198,1.2956234524667578
Singapura Lake,SGP,2024-01-18,13.0906,77.582,0.11751067140794987,0.14814270292211537,0.17087985032754466,0.19671038270605218,0.21432027602718035,0.22452975037848125,0.22227284441784315,0.2572861106221174,0.213326704925536,-0.20187787388301945,-0.27114067493324395,0.07505803160415468,0.07028174060004048,1.1539581784161383,1.1716364227584424
Veerapura Tank,VRP,2024-01-18,13.087,77.56,0.09955513502094845,0.12671725867639497,0.1439891241267084,0.17085239939443012,0.20110741470971372,0.2119665915572298,0.21120880540787948,0.21326822166672527,0.1666388339259937,-0.25331552248482936,-0.261878675785309,0.094453892820243,0.06103831848861767,1.1354165187170935,1.2335955483710879
Kannamangala Lake,KNM,2024-01-18,13.0661,77.7671,0.03352559113300492,0.05887035196928869,0.04671904300637727,0.09617387403237149,0.19919027797325817,0.22576458831808582,0.2278372378606615,0.09651565095003524,0.04960202322308232,-0.5557238458976014,-0.22920014790562834,0.34297892742167657,-0.11590416902946762,0.7964337693869005,2.0783800187043724
Uttarahalli Doraikere,UTH,2024-01-18,12.898,77.5475,0.10307958393466854,0.13045532381345432,0.14384814636166998,0.1682824421838149,0.19957601464324684,0.21344771023267275,0.213219571262628,0.21744486958358236,0.1744524305677777,-0.24492994323994313,-0.26370287586273355,0.09476567126859427,0.045995391075696467,1.1017750743823973,1.2526804192844483
Malathahalli Lake,MLT,2024-01-18,12.948,77.5358,0.08203066446118112,0.10576589010784891,0.11867372791207516,0.1386106637573029,0.16389776166678394,0.17373716125853456,0.1716612937284437,0.17720229112409389,0.1421320792567046,-0.24937903111063323,-0.27274018771006464,0.10069725193088015,0.04787012682061424,1.107286706126798,1.259954004274927
Ullalu Lake,ULL,2024-01-18,12.9275,77.5201,0.08944443544695982,0.1136363128943382,0.1250531177909946,0.15791195648347012,0.21837525965567003,0.23617112276872182,0.23348883568637105,0.21464566419040237,0.1526319050804493,-0.3636112953207871,-0.3359230276261168,0.1506322813870462,0.03561169793808799,1.0863868578404714,1.4196223365572955
Kammagondanahalli Lake,KMG,2024-01-18,12.9649,77.546,0.09929285311927892,0.12245428099506438,0.1339642163031637,0.16096195958315732,0.1960737008871992,0.20979441627939724,0.20595173567103225,0.20205806224475426,0.1597365476693424,-0.25917873610012626,-0.2547412962863904,0.10549201426610443,0.039305704555355814,1.0889041492266405,1.2688512777946666
Byrasandra Upper Lake,BYU,2024-01-18,12.9672,77.6244,0.037921440135144646,0.06131727671068593,0.0607683498879376,0.10221117406912082,0.18072541000915035,0.20600625747870766,0.21051202928134027,0.16039233124516084,0.09696996902935176,-0.544678529376798,-0.44587395018625264,0.25967575048555364,-0.008010981021930009,0.9888952898065826,1.7333576767200187
Byrasandra Tank,BYT,2024-01-18,12.9638,77.5875,0.07910273847236879,0.11464915547083267,0.13991141780838492,0.17699439633931696,0.22251097852868687,0.23693470256951765,0.23579813797958457,0.2617715381907777,0.2073800351988739,-0.3523418389021783,-0.3902545805843663,0.14085362123576733,0.07630357494564947,1.1826434089382303,1.3689638377545676
Kalkere Tank,KLK,2024-01-18,13.0225,77.7027,0.09899005631819785,0.13964644188703224,0.17022060423890123,0.20606956353396697,0.2434481872580078,0.25763717353044724,0.25770455121436125,0.3046800527983107,0.24002928898275272,-0.30259472984367103,-0.3747782485238506,0.10503583017751152,0.09795037928668955,1.2239958709987637,1.26304877446883
Nayandanahalli Tank,NYD,2024-01-18,12.9342,77.5227,0.06595177037871322,0.0928960826536912,0.09686415249805128,0.1280843200056315,0.17234413628044476,0.18777269815570866,0.18696594748697737,0.19187552442629874,0.1396959136984373,-0.3270686803119745,-0.35819211292723796,0.15455971510660163,0.012742465860322318,1.0302269918279807,1.4029426996015115
Jigani Tank,JGN,2024-01-18,12.8023,77.5979,0.15667688327231763,0.16773409253603697,0.17757428165706687,0.20287887214869063,0.2260455681498169,0.25853801041960034,0.254315731484089,0.33401679456491135,0.29205894466347515,-0.2258739580643069,-0.3500115731987565,0.07771893065352352,0.03412563297481888,1.075914986797765,1.190300215354642
Dasarahalli Tank,DSH,2024-01-18,13.044,77.5021,0.1109524595936477,0.1396785196702772,0.15508793266646534,0.178549533434276,0.20177339342934622,0.21376574175147034,0.20972576499172518,0.2313313461741612,0.20199077432303972,-0.20572521192517942,-0.2541026916078271,0.07810732572353586,0.05141566423505922,1.1113345299915223,1.1854076291632993
Ramammana Kere,RMK,2024-01-18,13.017,77.572,0.05154652349938396,0.07194442894612058,0.06732045102053348,0.10810006336912502,0.20166203485301887,0.2317881147685266,0.23444334448160545,0.19824124977996843,0.1255183136771695,-0.533283517966217,-0.47486825703225083,0.2618510913608137,-0.05519633488532261,0.9050051327139792,1.771410262762051
