STN_CODE,NAMEOFMONITORINGLOCATION,USEBASEDCLASS,DO,PH,CONDUCTIVITY,BOD,NITRATE_N,FECAL_COLI,TOTAL_COLI,CARBONATE,BICARBONATE,PHENOLPHTHALEINALKALINITY,TOTALALKALINITY,CHLORIDES,COD,TOTALKJELDAHLNITROGEN,AMMONICALN,TOTALHARDNESS,CAASCACO3,MGASCACO3,SULPHATE,SODIUM,TOTALDISSOLVEDSOLIDS,TOTALSUSPENDEDSOLIDS,PHOSPHATE,BORON,POTASSIUM,FLUORIDE,SODIUMPERCENTAGE,SAR,ORTHOPHOSPHATE,YEAR
5831.0,"Yallenahalli Lake, Begur-Koppa Rd, Akshayanagara, Bengaluru",D,5.8,7.5,532.0,5.0,2.0,330.0,2100.0,48.0,124.0,24.0,124.0,84.0,53.0,5.15,0.45,144.0,76.0,68.0,22.0,50.0,362.0,12.0,0.6925,0.5,5.0,0.33,35.0,1.8,1.523333333333333,2025.0
5833.0,Doddagubbi Lake,E,1.8,7.8,3100.0,40.0,11.9,2600.0,21000.0,48.0,720.0,24.0,720.0,524.0,224.0,5.3,4.9,808.0,408.0,400.0,129.0,218.0,2096.0,12.0,0.73,0.5,62.0,0.34,35.0,3.33,2.11,2025.0
5834.0,Chikkagubi Lake,E,0.8,8.1,5620.0,57.0,21.5,210.0,3500.0,48.0,1310.0,24.0,1310.0,950.0,256.0,7.9,7.4,1540.0,780.0,760.0,222.0,402.0,3798.0,16.0,0.89,0.5,98.0,0.30500000000000005,34.0,4.45,2.62,2025.0
5835.0,Vijanapura Lake,D,5.9,8.0,510.0,4.0,1.96,170.0,3500.0,48.0,232.0,24.0,232.0,76.0,52.0,7.133333333333334,0.4,128.0,74.0,54.0,17.0,66.0,344.0,234.0,1.685,0.5,14.0,0.27,50.0,2.54,0.2,2025.0
5836.0,Cheemasandra,D,4.5,6.6,1159.0,6.0,2.06,260.0,5400.0,48.0,312.0,24.0,312.0,116.0,72.0,6.366666666666666,0.4,248.0,134.0,114.0,20.0,88.0,788.0,166.0,2.48,0.5,21.0,0.23,41.0,2.43,5.86,2025.0
5837.0,Leghumenahalli Lake,E,2.3,6.9,768.0,20.0,2.9,1700.0,13000.0,48.0,176.0,24.0,176.0,128.0,184.0,5.6,5.2,204.0,108.0,96.0,31.0,74.0,520.0,14.0,0.54,0.5,15.0,0.26,48.0,2.26,1.5,2025.0
5838.0,Varanasi Lake,D,6.3,6.9,450.0,5.0,1.73,460.0,1700.0,48.0,176.0,24.0,176.0,72.0,56.0,4.55,0.4,132.0,88.0,44.0,18.0,59.0,306.0,68.0,0.35,0.5,8.0,0.26,47.0,2.24,0.9,2025.0
5839.0,Gangashetty Lake,E,2.5,6.8,856.0,27.0,3.3,260.0,3500.0,48.0,196.0,24.0,196.0,104.0,192.0,3.5,2.7,204.0,108.0,96.0,25.0,97.0,576.0,26.0,0.75,0.5,23.0,0.22,48.0,2.9,1.9,2025.0
5840.0,Panathur Lake,D,5.2,7.2,464.0,7.0,1.69,210.0,2100.0,48.0,96.0,24.0,96.0,80.0,68.0,8.25,0.4,128.0,72.0,56.0,20.0,54.0,314.0,61.0,0.625,0.5,13.0,0.23,44.0,2.4,0.17,2025.0
5841.0,Garudacharpalya Lake-2,E,1.8,6.5,504.0,29.0,1.9,4300.0,15000.0,48.0,188.0,24.0,188.0,72.0,168.0,13.0,10.0,160.0,80.0,80.0,8.0,55.0,348.0,96.0,0.5,0.5,6.0,0.21,42.0,1.9,1.3,2025.0
5842.0,Mahadevapura Lake-2,D,6.1,8.3,400.0,4.0,1.5,210.0,1400.0,48.0,100.0,24.0,124.0,84.0,48.0,12.887254901960784,0.4,76.0,40.0,36.0,6.0,42.0,276.0,52.0,0.4,0.5,5.0,0.365,52.0,2.1,0.92,2025.0
5843.0,B- Narayannapura Lake-2,E,5.9,8.1,3090.0,6.0,12.5,260.0,2100.0,33.0,590.0,17.666666666666668,590.0,700.0,56.0,12.77450980392157,0.66,270.0,150.0,120.0,112.0,278.0,2080.0,54.0,1.12,0.5,15.0,0.52,68.0,7.36,3.23,2025.0
5844.0,Halnayakanahalli Lake,D,6.0,7.1,508.0,4.0,1.76,400.0,1700.0,18.0,104.0,11.333333333333334,104.0,84.0,44.0,12.661764705882353,0.4,120.0,68.0,52.0,41.0,58.0,344.0,54.62,0.805,0.5,13.0,0.41500000000000004,48.0,2.3,0.18,2025.0
