LAKE_NAME,DATE,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT
Rbi,09/23,0.0198999997228384,0.036200001835823,0.0230999998748302,0.0333000011742115,0.0443000011146068,0.034800000488758,0.0193000007420778,0.0269000008702278,0.0383000001311302,0.0204000007361173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1808510869741439,-0.2209106534719467,0.3045045137405395,0.0372500009834766,0.9427083779220182,0.0383000001311302,28.76000000000002,,119.17926545608356,4.624302689254475e-05
Chunchanaghatta,09/23,0.040818579496055,0.078403171636354,0.047625441565597,0.0933096194978834,0.0548036358330919,0.0543020068882945,0.0357224928281426,0.0342211413076142,0.0331724791881731,0.023752844037741,0.0061549314701386,0.0082488843453385,0.0075575774261514,0.0081047300194264,0.0155449300415757,0.0179761069615924,0.0119407930285043,0.0220247191876794,0.0196238739795366,0.0136473689264061,87.0,0.3270186854931206,-0.2467548294771975,0.3850130315542541,0.0557878257028357,2.969873565654035,0.0331724791881731,30.27000000000004,,119.17926545608356,2.5437930651881877e-05
Alahalli,09/23,0.031795238100347,0.0514964284818796,0.0360773808899379,0.0690869049036077,0.0456642860413662,0.0446095238439738,0.0297428570643422,0.0299916668224059,0.0262464286227311,0.0172404762623565,0.0051484602824941,0.0036070846500143,0.0038543838671182,0.004850767796869,0.0098619235690616,0.0119412708753069,0.0077090745508703,0.0131975758526781,0.0089332372079005,0.005062187535731,84.0,0.3145401176242601,-0.177325813809321,0.2798995729535818,0.0388714285744797,2.1224763755666327,0.0262464286227311,29.29000000000002,,119.17926545608356,4.064705652074091e-05
Kembhatahali,09/23,0.0466573397689669,0.0926212505390546,0.0592317435659456,0.0945616326535196,0.0628384205068016,0.0569952305526757,0.0397807098244019,0.0434859566021341,0.0520271854726849,0.0351626922143993,0.0020339677015261,0.0023826165195161,0.0049602892884191,0.0072437377615139,0.0185552375727488,0.0180121181927116,0.0178401390127392,0.0248236260986618,0.0166277622090794,0.0111467370968573,11.0,0.2293918595689279,-0.2209536572123685,0.4207564564999222,0.0723242174456943,2.1631551458131866,0.0520271854726849,30.03000000000003,,119.17926545608356,4.411447363010983e-05
Doddakallasandra,09/23,0.0516999997198581,0.0846249982714653,0.0598750011995434,0.107474997639656,0.0837500002235174,0.0868250001221895,0.0664250012487173,0.0597250005230307,0.0423999996855855,0.0281499996781349,0.0017930418666153,0.0016253860130701,0.0025907295319421,0.0030309864525422,0.001822773987655,0.0028916918527982,0.0021510154901763,0.0031791317645901,0.005271148274842,0.0017051394798714,4.0,0.2846379205584526,-0.1716049686074257,0.1206421367824077,0.0635124985128641,2.021282950234096,0.0423999996855855,30.525000000000045,,119.17926545608356,3.9845491786323865e-05
Konanakunte,09/23,0.0579961602798808,0.095784853321804,0.0761762985575111,0.1006164962973716,0.0719682626959539,0.076703673181382,0.05664247411967,0.0598119460611398,0.0448381371344045,0.0321698504455721,0.0092167368746624,0.0106711755662761,0.0109387002074444,0.0108800973230691,0.0206487374258113,0.0124736390698349,0.0134289875664049,0.0139100028424535,0.0162015582424267,0.0111506821045902,17.0,0.1400649232468028,-0.1158282653797037,0.2629154557797066,0.070311494401194,2.3133926181592983,0.0448381371344045,30.550000000000043,,119.17926545608356,2.8829680432245597e-05
Thalagattapura,09/23,0.0249368418988428,0.0430052629426906,0.0300789474460639,0.0426526318647359,0.0305842107259913,0.0323157895748552,0.0150105263302592,0.0244999997881486,0.029342105121989,0.0205842106554069,0.0049877967437732,0.0074861603716783,0.0082393522732783,0.0104749507628063,0.0176497878230093,0.0217992825755774,0.0098341453412783,0.0262883397820847,0.0138189918632603,0.012692487188041,19.0,0.1755217174558263,-0.1848066294271695,0.5133943589110124,0.036173683444136,1.626137541807939,0.029342105121989,29.610000000000017,,119.17926545608356,4.5416363896667736e-05
Harohalli,09/23,0.035895158374882,0.0766388479105024,0.0450425073314299,0.0844185414286845,0.028581906466408,0.0276934150092007,0.0107621106044642,0.0093949993045437,0.0144788101579979,0.0104789353575402,0.0066741367511163,0.0104313068716322,0.009268922709486,0.0128951893138933,0.0143651827690779,0.0171572231797476,0.0142885982195212,0.0197971178149844,0.0117656422954422,0.0062413572558152,163.0,0.3067207836928138,-0.2633114858816716,0.7932247690224663,0.0455588290556923,7.005606501306912,0.0144788101579979,28.51789473684214,,159.5410361251876,5.591134419229585e-05
Puttenahalli,09/23,0.0146571429490688,0.0296452382490748,0.0181166667358151,0.0454214286236535,0.0275238093565262,0.0283285715169248,0.0124714285733976,0.0149119048035659,0.0251619049480983,0.0163952381172705,0.0028903075293588,0.0038823288501867,0.0030452083361918,0.0050435029163596,0.0098538560199487,0.0119342700620144,0.005806371135775,0.0129916128878989,0.0066851987916813,0.003524671695736,42.0,0.4317022675559634,-0.2435796612075396,0.4269079440051601,0.0274035717316326,1.2536540189828034,0.0251619049480983,28.95156250000002,,159.5410361251876,4.962278952938366e-05
Chelekere,09/23,0.0625909097831357,0.0791272724216634,0.0630681819536469,0.0861409089782021,0.0726227276027202,0.0747545456344431,0.0575863632627508,0.059013636613434,0.040709090842442,0.0242090911858461,0.0049457890139822,0.0043109988913052,0.0042531684549431,0.0058495264941488,0.0066951769438365,0.00697167809796,0.0040563411485374,0.0083275723270375,0.0065131271706009,0.0034822812145106,22.0,0.1545689437877048,-0.1133179034699093,0.1578177278014746,0.0599181818013841,1.9935467279436576,0.040709090842442,32.01000000000005,,209.78301762682736,2.1516504393423494e-05
Horamavu,09/23,0.0430758885346994,0.0675868899385747,0.0472004417404541,0.0890362124901722,0.0552483665364203,0.0532390585223801,0.0356346549604955,0.0323134047559078,0.0234827970890214,0.0176670812767346,0.0112297401619707,0.0181482107660308,0.013416904057752,0.0203312225212859,0.0169604326053856,0.0185037179089256,0.0152494946220919,0.016164437410733,0.0116249724341123,0.0078688623836648,286.0,0.312577580636423,-0.1797497282330103,0.329930546977714,0.0455348435075201,3.1909135467989844,0.0234827970890214,29.79243902439029,,209.78301762682736,2.9991307588131216e-05
Horamavu,09/23,0.1358538464857981,0.2235307670556582,0.1980307698249817,0.2624076925791226,0.1939846139687758,0.2028615371539042,0.1683923086294761,0.1523076926286403,0.0489384615077422,0.0308769232091995,0.0040964548385238,0.0052876322393758,0.0054334283883915,0.0071104945359959,0.0052375617153641,0.0084382409210548,0.0066097202711274,0.0133500474810299,0.0128920093903837,0.0076428101841429,13.0,0.1397998762818483,-0.0605348703952936,0.1408723873587755,0.1362346135652982,4.873422717785601,0.0489384615077422,30.95571428571431,,209.78301762682736,2.7019653024062816e-05
Kalkere,09/23,0.0646411740364004,0.0941959180660134,0.067782020323007,0.1197837129766731,0.0741542232511305,0.0708976639107437,0.0498592725659147,0.0406809024509226,0.0172557193448717,0.0117216341213069,0.0091058459705256,0.0111173049048693,0.0150411683283281,0.0080482261364813,0.0141770264932276,0.0146310714854307,0.0141024547920412,0.0156774436228442,0.0078486021781928,0.0041468534075756,380.0,0.2846457735955698,-0.170966957093045,0.3159351556971599,0.0557258186304216,6.201998880869955,0.0172557193448717,27.95348684210531,,209.78301762682736,4.554719784529418e-05
Nagareshvara,09/23,0.1000128419217102,0.1564442966370243,0.1501218938863258,0.1915903942169283,0.1350022748308258,0.1373898385151206,0.111639183512011,0.1054672324318884,0.0548944897004674,0.0361704459288698,0.0048272728331988,0.0046335154113665,0.0069810256766741,0.0050074519932906,0.0092532549554788,0.0092924657654618,0.0093261989426886,0.0125025367999156,0.0141890963770493,0.0106430111341034,35.0,0.1216754067995195,-0.0209316237138075,0.1684148491582171,0.1056693932823423,3.0022011308603447,0.0548944897004674,29.190000000000055,,209.78301762682736,4.3821952716097114e-05
Rampura,09/23,0.0618378380397418,0.094466666514809,0.064645945958726,0.1236954957649514,0.0839081082392383,0.0830999998090503,0.062309009031401,0.0554495494107942,0.03531441459986,0.0222810810884913,0.0085121331596455,0.0093674374840887,0.0080898531234235,0.0085920602393035,0.0113629409018398,0.0114516610583933,0.0074405337424445,0.0147166074671786,0.0123417831790005,0.0073178851042031,111.0,0.3156704400573765,-0.1888631566150768,0.2052018209486394,0.0648905406328471,2.922706560367196,0.03531441459986,28.45611428571432,,209.78301762682736,3.79434563404781e-05
Atturu,09/23,0.0155400000512599,0.0403457142412662,0.0226685714508805,0.0544028573802539,0.0235571428867323,0.025228571046942,0.0127714285360915,0.0169171428474198,0.0163314284756779,0.0118142856551068,0.0155351069652701,0.0330650726344436,0.0268903676309224,0.0384952789071243,0.0312753784584482,0.0370767113670357,0.0261134289179435,0.0301175836084283,0.0098142685574001,0.0048773612589652,35.0,0.4968849224703652,-0.3626337191888264,0.7757430630070823,0.0283385713185582,2.573466025691678,0.0163314284756779,29.266455696202545,23.6483201344808,159.5410361251876,4.407906503496177e-05
Veerasagara,09/23,0.0586360752573654,0.121560241873225,0.0977908828111412,0.1658852453421185,0.093193081424797,0.0920943740954264,0.0659887135254686,0.0504578650923555,0.0221834080936225,0.0161406907716052,0.0088183208465614,0.0194514619760905,0.0263859558790761,0.0283563503900067,0.0195980709530135,0.0197609949937122,0.0163389306730096,0.0174873537486901,0.0117755333919364,0.0060315621429769,138.0,0.2691419486488615,-0.1212666025842487,0.3023920884931586,0.0718718251016763,6.721320732932576,0.0221834080936225,29.31,23.6483201344808,159.5410361251876,4.311792453163841e-05
Dodda,09/23,0.0307306256648117,0.0563268079679392,0.0428595384870869,0.058527497929582,0.0346371786168011,0.0343101570453826,0.0179916152971611,0.0252285082375682,0.0414129518830686,0.032830387476183,0.0094456106134065,0.0132125460308382,0.0136368712928092,0.0178425863564668,0.0188147899423995,0.0203849920365246,0.0150007346256484,0.0238475540920301,0.0170245446876367,0.0143300069902814,33.0,0.1553357931529194,-0.1459476695170929,0.5833344793817353,0.0488698802911432,1.5137185407513305,0.0414129518830686,29.390000000000043,,166.3827745198314,4.150351861127932e-05
Dasarahalli,09/23,0.0203383686200771,0.0484921647400488,0.0282885294686379,0.0671076484366957,0.0373319899321544,0.0371460825226231,0.0220960910394055,0.0164478171739859,0.0196045787217512,0.0159587007485208,0.0034502589034919,0.0034469303427146,0.0046387408174739,0.0034125953287102,0.0087588146680455,0.0097389192046792,0.0066572175463467,0.0134429650355274,0.0107892364893535,0.0059828998070174,92.0,0.4082169583023076,-0.2647371909999284,0.3835068282745217,0.034048371704922,2.9453868310195395,0.0196045787217512,31.15000000000003,,166.3827745198314,2.816568180575851e-05
Allalasandra,09/23,0.0504161702667145,0.104933616931134,0.0551370213957543,0.1471880852224979,0.0952080852966359,0.0943387233830512,0.0678085108069663,0.0505889362477241,0.0159114894516607,0.0125863829944679,0.0038131009224597,0.0034341617115572,0.0037840695778788,0.0053470315995089,0.0061459048480688,0.0071101058019181,0.0053617647516613,0.0082583473531529,0.0063083595738717,0.0032726047993861,235.0,0.4550212163240351,-0.311663574646128,0.215680263587769,0.0604225531854528,7.379531951182445,0.0159114894516607,29.374000000000024,,166.3827745198314,4.009305347119457e-05
Andhrahalli,09/23,0.0350544630675829,0.0521581036732184,0.0478110493858981,0.0581594440205359,0.0445417953765799,0.044541239310362,0.0309677624469799,0.0272332237278701,0.0207336536174176,0.0153381036257773,0.003166638014087,0.0042839946351436,0.0054764435292599,0.0067589568048006,0.0083096271246456,0.0116831349970739,0.0061642107042324,0.0120907368557234,0.0091754045076051,0.0059878765634048,47.0,0.0978001340178186,-0.0451274232802896,0.260472029990101,0.0364458784183155,2.8301820869903342,0.0207336536174176,29.850000000000023,,130.50350143976584,3.0452310507721415e-05
Valagere,09/23,0.03214210536527,0.0498947365895698,0.0567736841346088,0.0786315786995385,0.0543210526046,0.0536526318051313,0.0383842107104627,0.0331736843248731,0.0176578947882119,0.0145000000239202,0.002556583955283,0.0035740992666198,0.0019234952362741,0.0024980102698997,0.0029976445334902,0.0038400065047843,0.0025497707217062,0.0045485499606656,0.0040571336102752,0.0020736441821173,19.0,0.1614398854343514,0.0654617498971914,0.1301238799565716,0.0337763159094672,2.9113971447634075,0.0176578947882119,31.575000000000053,,166.3827745198314,4.0108343386100014e-05
Shivapura,09/23,0.0379714284624372,0.0739428581936018,0.0532142860548836,0.0835285708308219,0.0689285711518355,0.0648714288004807,0.0473714284598827,0.0401285716465541,0.0393142859850611,0.0231571429009948,0.0025716668516077,0.00196966765809,0.0026653484010366,0.0027075121323076,0.0130882403607935,0.0151418746955385,0.0040322681396859,0.0138198321010667,0.0072939171102995,0.004281807451232,7.0,0.2219472272055489,-0.1633892634085246,0.2201563737222126,0.0566285720893314,1.9382984091085569,0.0393142859850611,30.480000000000015,,166.3827745198314,4.4048608548027626e-05
Agrahara,09/23,0.0483911510905579,0.0769256152191849,0.0504501632758579,0.1000854640593808,0.0666677973858866,0.0661625807335632,0.0488280444650394,0.0469336124004262,0.034842540822665,0.0235807567972086,0.0064126439046236,0.0071030419096007,0.006905605944125,0.0067044660170239,0.0122984873093847,0.0146048170483974,0.010389287013309,0.019235392857435,0.0152121484960619,0.0099324718789091,50.0,0.3321019358389979,-0.2099004185553424,0.2307291572150221,0.0558840781429501,2.528394081277501,0.034842540822665,28.670000000000016,,209.78301762682736,5.031509703997278e-05
Jakkuru,09/23,0.0371219475261515,0.0636182007330546,0.0378991135524538,0.0917630659271093,0.0478054035094568,0.045926891578128,0.0274539263863441,0.0201414866849778,0.0148944492800827,0.0110751715554729,0.0065721974890161,0.0063176480145024,0.005787934317307,0.0073497569185209,0.0089118518296542,0.009665653696053,0.0086105412337117,0.011632823834816,0.0075559073701828,0.0041659940571839,924.0,0.4172559203941896,-0.2557066177823602,0.407916959450017,0.0392563249922006,4.846902870521839,0.0148944492800827,29.169124087591246,23.6483201344808,209.78301762682736,4.4890121275994535e-05
Kattigenahalli,09/23,0.0277333332018719,0.0585555558403333,0.0302555554856856,0.0860888883471489,0.0540555558270878,0.0531888889769713,0.0325222220271825,0.0261555556207895,0.0264333337545394,0.0168666667822334,0.0018595102857805,0.0016000774441884,0.0010740487147444,0.0045223986507458,0.0076406970535218,0.0065796739119901,0.0067418721441331,0.0089626527071282,0.0090124609718045,0.0042405450595864,9.0,0.4792893826961517,-0.3187319901254442,0.2929262336757448,0.0424944439695941,2.443140101643171,0.0264333337545394,28.55857142857148,,129.79930132487647,4.5584023144975434e-05
Kogilu,09/23,0.0205616071611335,0.0282125000625715,0.0216446429133481,0.0461571429789598,0.0292142858712135,0.0249973215437161,0.012000000025312,0.0146883928478018,0.0211535715248568,0.0161526786562587,0.0101839355642331,0.0109056515765501,0.0100697729863887,0.0131202044691912,0.0123917086644623,0.0130293656046933,0.0095679991722115,0.0133233933111844,0.0089519844142061,0.0065353840342924,112.0,0.3991835481886353,-0.1617298794943573,0.487778169435582,0.0246830356814565,1.3674159589992014,0.0211535715248568,29.090000000000032,,129.79930132487647,4.39784462634315e-05
Venkateshapura,09/23,0.0553575755294525,0.0999363635977109,0.0635454542934894,0.137142424556342,0.0898515159885088,0.0908666668516216,0.0636545452430392,0.0534545456369717,0.0295939394696192,0.019748484800485,0.0040735682447369,0.0043939229371073,0.0067631392078385,0.0048622244449465,0.0079888605869522,0.0084557194144523,0.0061472875390051,0.0107327050365294,0.0132466102681755,0.008062788237624,33.0,0.3676340557409055,-0.2244366667035854,0.2225447852503169,0.0647651512514461,3.7553898211353625,0.0295939394696192,29.40500000000004,,209.78301762682736,4.6739197763650075e-05
B.,09/23,0.128423134322019,0.1307322886248224,0.1018770307148854,0.1196263510695437,0.1045350922598052,0.1055621852948493,0.0841986408430276,0.096718021032122,0.078262968622532,0.0545409902392589,0.0138592534063303,0.0117305738289231,0.0106643137686013,0.009075000113464,0.0130790235737014,0.0150794190710241,0.0141215997315956,0.0158062632053709,0.0141780846830414,0.0097267465593209,10.0,0.0813429367680525,-0.1246664169615077,0.2199104253594408,0.1044976286206048,1.7276566775745097,0.078262968622532,30.836000000000045,,202.8697356619848,9.21152630658172e-06
Basavanapura,09/23,0.0323746419274086,0.0596856439457763,0.0397676543870842,0.0678165966169584,0.0428060610241271,0.0412821013975845,0.0264370537524814,0.0287112974487511,0.0328929216323697,0.0230806573127409,0.0044256632770689,0.0043348911476695,0.0042994473319256,0.007664578356713,0.0125883845583591,0.0140754296869591,0.0091872702695456,0.0162114302862094,0.0165931500319486,0.009811246012067,69.0,0.2601056695874032,-0.2014472461827667,0.400685837427957,0.0462892825471875,2.142150160363231,0.0328929216323697,30.58000000000004,,196.97327727485663,2.9445631784081987e-05
Shegehalli,09/23,0.0446688451381652,0.0713525235703067,0.0549710884813555,0.0953324028926489,0.0657968311500069,0.0688870723740068,0.0471198685739901,0.0423980653959791,0.0262208641258622,0.018059534507146,0.0045123807127045,0.0025352507312635,0.0083296035408741,0.0113177500230221,0.0093031841693528,0.012011748368453,0.0066866401872012,0.010169560213024,0.01302247692283,0.0059894677692267,28.0,0.2664607774390015,-0.1340002577358867,0.2082870132611062,0.0487866938480845,3.264680537109197,0.0262208641258622,29.719473684210545,,196.97327727485663,3.3122507673170916e-05
Mangamanapalya,09/23,0.0384083346577647,0.0555876755047646,0.0386297998426223,0.0647673532548167,0.0479514706453528,0.0476115567975638,0.0344998129022676,0.0359376478901174,0.0335624653421793,0.0243805205813338,0.0053545962450788,0.004884953072364,0.004916306349805,0.0052758643837734,0.0097709718043357,0.0097869859035389,0.0069386851810552,0.0119616243371068,0.0063306221758906,0.0031196764123651,21.0,0.2546056130278934,-0.1818874196867568,0.240513109900148,0.0445750702844451,1.6805113047057367,0.0335624653421793,30.950000000000045,,201.14141517077417,1.902898348220723e-05
Hoodi,09/23,0.0648600002484662,0.1164628569568906,0.0930999996406691,0.1407914278762681,0.090745714519705,0.0940628569040979,0.0682171426713466,0.0619971434984888,0.0423657140561512,0.0289514286177498,0.0032933009241529,0.0049067352240808,0.00550469893892,0.0083598827511566,0.0117425322618582,0.0124454711309563,0.0090451083562805,0.018608623479685,0.0178407384278082,0.0111037800406485,35.0,0.2037798643112182,-0.1118987104722431,0.2635740303567477,0.0794142855065209,3.182984695704796,0.0423657140561512,31.32000000000005,,196.97327727485663,3.386516532655962e-05
Jimkenahalli,09/23,0.0497526789232961,0.0824890094136084,0.0528083122109671,0.0915580565501067,0.0617202379317878,0.0617478318978893,0.0439686754925911,0.0436165921202366,0.0459937288140368,0.0315168262869167,0.0039833126044565,0.0032947947007592,0.0051089662138864,0.0058670173835493,0.0104782450720144,0.0120261514935594,0.0080950560411096,0.0130021439416493,0.0199933567589307,0.012030134690823,37.0,0.2693230939861133,-0.2209562718611666,0.3097440771296063,0.0642413685876768,2.0919096958261787,0.0459937288140368,30.610000000000017,,209.78301762682736,2.4058590528304945e-05
Kodigehalli,09/23,0.0480532075293702,0.0845224666673074,0.055496797581295,0.082269064926448,0.0450652202579145,0.0432897785597757,0.0271626026347475,0.0263114779990736,0.022585770453066,0.0161026971671389,0.0155425959379994,0.023035205937202,0.0262176955344564,0.0317708778297645,0.0276088384614561,0.0294769388760008,0.0250238421287076,0.0244765591268993,0.0133142190100726,0.0077402694754574,269.0,0.2046304709400184,-0.2275969389029166,0.5723734510810928,0.0535541185900797,4.254827102094162,0.022585770453066,30.222608695652195,,177.64590755486134,3.4788943848948406e-05
B.Narayanapura,09/23,0.0481875003315508,0.0792749999091029,0.0555125004611909,0.1037374995648861,0.0756125012412667,0.0795874996110796,0.0603750008158385,0.0527125005610287,0.0347374998964369,0.0231874999590218,0.0015599981097765,0.0026003599713032,0.0027002024280429,0.0035088938626771,0.0043850407640375,0.0060455438849475,0.0025331560371911,0.0068550056638445,0.0037509785956035,0.003309998878408,8.0,0.3030635491013527,-0.1765584833920002,0.1354112047702074,0.0570062496699392,2.2961457090168933,0.0347374998964369,32.120000000000005,,201.14141517077417,2.6193852955160584e-05
Kelaginakere,09/23,0.0413490209952699,0.0676548962762945,0.0415498186105442,0.0709650472098282,0.0599723714927212,0.0575946347897384,0.0401868017699685,0.0452108043499231,0.0429778104787118,0.0296659170662777,0.0023357133309841,0.0034494764569043,0.004060958850266,0.0079972212598178,0.0138393653941549,0.0143456930256332,0.0087885664873291,0.0202252653952246,0.0128172298361988,0.0092466210025733,6.0,0.2608252694050932,-0.2399576480424084,0.2602510168835077,0.0553163540744755,1.6813273558388162,0.0429778104787118,29.99000000000001,,201.14141517077417,3.726457816072667e-05
Rachenahalli,09/23,0.057764527073281,0.0816092906469428,0.0527087838319759,0.1083751688333782,0.0732395270889675,0.0714375000994501,0.0512003378810461,0.0448954392844383,0.0235170608156713,0.0162427365037335,0.0134853671514695,0.0146595599599351,0.013472698564513,0.0175612595933376,0.0169613360030871,0.0183739832490247,0.0157037265545381,0.0197220909732982,0.0118599255724199,0.0077147617440324,592.0,0.3529384946576445,-0.2226397556597304,0.2435631293778282,0.052563175621971,3.930721778769981,0.0235170608156713,29.92823529411768,23.6483201344808,209.78301762682736,3.892450311916801e-05
Amruthahalli,09/23,0.0230000000447034,0.0381000004708766,0.0262000001966953,0.0408999994397163,0.031599998474121,0.0399999991059303,0.0300999991595745,0.031700000166893,0.0274000000208616,0.0176999997347593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2190759927034378,-0.1850699931383133,0.1173020750284195,0.0327499993145465,1.3854545615263223,0.0274000000208616,29.972380952380984,23.6483201344808,207.71633938363703,3.1322862962030816e-05
Herohalli,09/23,0.0496185231699821,0.0841814096308625,0.0501489770627691,0.1100891512217483,0.0696544316207442,0.0687914476152344,0.0486577311232691,0.0366733091271291,0.0203573535213034,0.0161412934475234,0.0029698890423306,0.0024673239235211,0.0023145093361924,0.002883458600672,0.0072862657365433,0.0091952089165901,0.0066402342640628,0.0135695097970526,0.0094614957055403,0.0050910071217961,170.0,0.3741874173171361,-0.2535720480128656,0.2701965036013055,0.0522693816825257,4.7309758191775755,0.0203573535213034,30.304545454545497,,128.47632687375068,3.59108985247898e-05
Hebbal,09/23,0.0433181443549308,0.056480824878228,0.0371096908009236,0.0632303092974363,0.0370835051305361,0.03420969080756,0.0212684536898825,0.0203334020298891,0.0188878350958381,0.0132142268476489,0.0185845239390759,0.0152029846777062,0.0133298861900607,0.0151941404156856,0.0187798073812281,0.0196425504321234,0.0198191872584624,0.0212374584748974,0.0125929368650635,0.0084219781041638,485.0,0.2708510741437833,-0.2160806971880578,0.5376920509123311,0.0376843300139166,3.455961663259538,0.0188878350958381,29.99036764705886,,166.3827745198314,4.117719484717776e-05
Mahadevapura,09/23,0.0442000000427166,0.0953750008096297,0.0463166668390234,0.1502166651189327,0.1034333339581887,0.1034833341836929,0.0756833342214425,0.0567916668951511,0.020808333531022,0.0164999998329828,0.0018293899332443,0.001095540511884,0.0015836843368246,0.0046829169632522,0.0028784633986348,0.0044039440068448,0.0017775617216647,0.0032528078088218,0.0059526550381567,0.00289885024959,12.0,0.528484841187795,-0.3463457773129145,0.115211126084129,0.0580916674807667,4.955849606477266,0.020808333531022,30.940000000000055,,201.14141517077417,2.6316585772457036e-05
Vibhuthipura,09/23,0.0358769298980477,0.0747328841910515,0.0439067259251004,0.0957140866073425,0.0589560271825243,0.0585934289780232,0.0392693285582783,0.033372305240616,0.0220103161454467,0.0158073567310497,0.0057693839365373,0.0076218100653978,0.0066079915157181,0.0130245859612032,0.0118697352473465,0.013940031973591,0.0115477719816075,0.0146562495500041,0.0111561205847735,0.0066326578420698,184.0,0.370724952075797,-0.2618402901858703,0.3248030251151431,0.0483716001448446,3.8850479156618034,0.0220103161454467,30.92000000000004,,201.14141517077417,2.7685389062585e-05
Rajapalya,09/23,0.0444959998130798,0.0737560001015663,0.0519719998538494,0.0837120008468628,0.0637240003049373,0.0635520005226135,0.0463839998841285,0.0479240004718303,0.0283079998195171,0.0184679998084902,0.0040343010483122,0.0040972263789493,0.0050194435976903,0.0045409532468569,0.0078504665178049,0.0113479199403051,0.0065408668886891,0.0127682515739699,0.0071256672973715,0.0046877471674489,25.0,0.2349781370162963,-0.1743578407168388,0.2308660116791725,0.0510319998860359,2.7148345386612966,0.0283079998195171,31.27363636363638,,137.70267680020436,3.239447550975694e-05
Achanakere,09/23,0.0499041835699542,0.0872157363859246,0.0563478084852496,0.0934481838721767,0.0576641182220388,0.0577405132608399,0.0402011953705209,0.0375368026177031,0.04305356052988,0.0310072461667236,0.0024205420968452,0.0025234444344103,0.0043465813346177,0.0035003349330876,0.0128914462335696,0.0149656367976465,0.0091419965305717,0.0182021930771281,0.0159835799060578,0.0094517527267494,16.0,0.2483230986673221,-0.2159642621362767,0.3749794341267579,0.0651346488737044,2.292758479219854,0.04305356052988,31.970000000000027,,201.14141517077417,2.3505958474194028e-05
Yekkalagatta,09/23,0.0487524161612616,0.0915714379882676,0.068951807486836,0.101733125787583,0.0583647996415207,0.0583641374478371,0.0394026842301627,0.0385071222651043,0.0463569256495057,0.0319296351411301,0.0052423652761135,0.004217349589285,0.011204563470784,0.0100423854271361,0.0171504017851331,0.0177070579031678,0.0134392632090372,0.020817263254375,0.0206638625968295,0.0118641622335706,22.0,0.1947651363778579,-0.1452929390185701,0.4111442062350452,0.0689641822518816,2.3433357175145866,0.0463569256495057,31.03000000000003,,201.14141517077417,3.2488690179449194e-05
Pattaduru,09/23,0.0444857142865657,0.0676142858075244,0.0518357144402606,0.0637357136500733,0.0590857144977365,0.0626999993941613,0.046442857544337,0.047514285759202,0.0348571427166461,0.0190928573054926,0.0025706742617083,0.0045781872428875,0.0037162977355805,0.0041921023328154,0.0110493599094428,0.0094283007831209,0.0051939134046427,0.0106179671897912,0.0071479978122986,0.0023316039206459,14.0,0.103100341877767,-0.1322254192616258,0.1867702757673604,0.0512357143951313,2.020152127637508,0.0348571427166461,30.430000000000007,,137.70267680020436,4.248349324326725e-05
Nallurahalli,09/23,0.0768271123052907,0.1186949447372162,0.0911642146576706,0.1359763020998377,0.0973431795641003,0.098790551677855,0.0761336905180855,0.0704009733508498,0.0335150973781484,0.0214887251516886,0.0122066408015528,0.0126808602925586,0.015506755828583,0.0145057680355837,0.0148316059068297,0.0150597644993859,0.0139133480488754,0.0145258909014761,0.015615929133609,0.0087695769264725,135.0,0.2015859361309477,-0.1356819394893198,0.2233247554435233,0.0761050212099,4.108185344064746,0.0335150973781484,30.430000000000007,,137.70267680020436,3.86880921256178e-05
Tubarahalli,09/23,0.0719069748830406,0.1044156837879469,0.0724711790762223,0.105129851779346,0.0813953179666345,0.0817424433838173,0.0673936443039148,0.0667450268066468,0.0417704755869187,0.0266505216737718,0.0111652426250159,0.0111418628599951,0.0097709535893796,0.0097456860743059,0.0137612069021359,0.0156879559696176,0.0144396960196587,0.0157458887105364,0.0107811475801207,0.0069827786302905,97.0,0.1860114998522602,-0.1820491237483633,0.2225994846102597,0.0730930796780563,2.606302712520892,0.0417704755869187,30.53000000000003,,137.70267680020436,3.333081209941507e-05
Doddanekundi,09/23,0.0190899346651806,0.0427517598674596,0.0236976281928403,0.0712719860527063,0.0509340951611309,0.0479526328015356,0.0309219714241771,0.0256203775545134,0.0226266768470918,0.0177580021820434,0.0034143296300166,0.0045839904561648,0.0023675443448814,0.0024798050315759,0.0070242906648344,0.0057875050365134,0.0043519926376592,0.0075260520669381,0.0097781702925857,0.0067968417529452,42.0,0.501605452792082,-0.2862092044570959,0.1619740183019975,0.0326892183200351,2.0686864549393293,0.0226266768470918,31.48333333333337,,137.70267680020436,3.447876502230718e-05
