LAKE_NAME,DATE,IMAGE_COUNT,B2_mean,B3_mean,B4_mean,B5_mean,B6_mean,B7_mean,B8_mean,B8A_mean,B11_mean,B12_mean,B2_stdDev,B3_stdDev,B4_stdDev,B5_stdDev,B6_stdDev,B7_stdDev,B8_stdDev,B8A_stdDev,B11_stdDev,B12_stdDev,B2_count,NDCI_mean,NDTI_mean,NDWI_mean,TSS_PROXY_mean,DO_PROXY_mean,TDS_PROXY_mean,LST_celsius,AIR_TEMP_celsius,RAINFALL_mm_14d,NDVI_CATCHMENT
Chellakere kere,04/25,9,0.009149999998044223,0.023924999870359898,0.008249999955296516,0.027424999978393316,0.021225000265985727,0.028074999805539846,0.018649999983608723,0.018674999941140413,0.025899999774992466,0.01909999968484044,0.0044257767496786934,0.0017809758440695948,3.354102516030486E-4,0.0015848898318870852,0.0017977413435765189,0.0028525206136645878,0.001830983716235301,0.001804681830056735,0.001798610263848505,0.0013509253129977135,4,0.5368726849555969,-0.48559384793043137,0.12495867535471916,0.024912499357014894,0.9286211317075262,0.025899999774992466,31.54000000000002,,,2.33940963654347E-5
Horamavu Agara,04/25,9,0.03319074325473446,0.05453688393253598,0.033741587775671246,0.05352369791537824,0.029061594237950305,0.029012831722223048,0.023123765236154184,0.021523542173545,0.03327053688602557,0.02900601373278637,0.0050145981621991,0.004707602668508469,0.005084235498742555,0.006085823073932104,0.010014760570119383,0.010141322517863836,0.007588814022467051,0.012816050494737581,0.012792202926505177,0.009752601557130224,225,0.2385927621311438,-0.2441319866074357,0.42743234917963796,0.04259539802017035,1.5155287007627798,0.03327053688602557,31.126341463414658,,,2.461576774050707E-5
Horamavu kere,04/25,9,0.041673721173840356,0.07093645709449174,0.0488069664959962,0.07428391682286849,0.04751489479980109,0.05232190662293448,0.04149202666656319,0.04068534983205778,0.049383218356925884,0.037521534914986186,0.0049001558829946355,0.009147089353936357,0.0098690649034079,0.015331957113736883,0.015758012607384783,0.017761877857732856,0.011588519122833969,0.014860882746466832,0.017048289353772412,0.010527966484818537,65,0.20009426942097866,-0.19029348907946286,0.2626007624546334,0.06019029382032347,1.5587421635295335,0.049383218356925884,31.68785714285715,,,2.017765799267954E-5
Kalkere Kere,04/25,9,0.05128212568714567,0.07613780204620627,0.055662077455668924,0.08413128024821984,0.05900640113072263,0.05917717399894471,0.04761654597027722,0.04383876814466456,0.04743442036310472,0.03797922716678485,0.016686653491850733,0.018637931184758632,0.023866179414775184,0.01799224515316396,0.015125653396847715,0.016441710228365967,0.014433725000778354,0.016171438833515912,0.013132474191647323,0.009301349361165927,414,0.24117278887911087,-0.19572048360405372,0.2306277221923577,0.06149661846026994,1.6536370292971976,0.04743442036310472,31.08276315789478,,,3.7383865644849785E-5
Nagareshvara Nagenahalli Kere,04/25,9,0.07621499569008156,0.1301543155504292,0.09249128671251378,0.13554884266281836,0.08393966789418883,0.08844066907962164,0.06939517967204871,0.06442121776035534,0.07030457747544408,0.05403178357792389,0.0035980357054173333,0.00588684938962151,0.012659547824119096,0.016998893082946612,0.02286288166944631,0.023819701305552877,0.017074535945132637,0.027181858993385835,0.03699150418976955,0.026776554262480868,44,0.18216911368921362,-0.1622903611065515,0.318557850108782,0.09962365027818207,2.41027695623985,0.07030457747544408,31.110000000000014,,,2.7951185926300984E-5
Rampura Kere,04/25,9,0.02829705954763171,0.052395441089112336,0.033511544844369925,0.05090826770113961,0.029262103946839927,0.030575850087172514,0.024334968799379332,0.023997338151642233,0.030658005437913697,0.02362920031886938,0.0108063711577078,0.013794312288923158,0.011521353863464165,0.01478160408109565,0.01465407704638539,0.015289482353729119,0.011835786420496718,0.014647442891856165,0.008900044699016733,0.006465404190238969,477,0.2188144729340145,-0.23077346721035488,0.4030381443499539,0.04114590276596429,1.8307527275491544,0.030658005437913697,30.83811428571433,,,3.550923530260878E-5
Atturu kere,04/25,9,0.045954271369431185,0.07850175894721968,0.06027449764798035,0.08790841716430595,0.05625917086724061,0.05816092963644009,0.047307035225869425,0.0449026382724806,0.04308429653358519,0.03492801518521117,0.009790663510970061,0.021220117157110287,0.01893396658860655,0.027438208250709886,0.015083415147821822,0.01697554662748351,0.014057149990181978,0.013134232563038464,0.012173057335604632,0.00923389469251566,398,0.18450283392065733,-0.13856830094103237,0.25303701547222524,0.06082675874645087,2.051024123881118,0.04308429653358519,31.27000000000004,25.85190099080404,,2.297773600008375E-5
Veerasagara kere,04/25,9,0.023124280038553175,0.051942585555070954,0.020832746198679898,0.08198860965753992,0.04576200059806164,0.04706826325897714,0.034095882989763945,0.023053007442433472,0.028516271524339224,0.024703724251664567,0.0024780400841032924,0.003515883267736117,0.004492836217125675,0.0039503678150307345,0.005267431624900777,0.0050923742209772905,0.0043695565885438015,0.006838084860242832,0.006556125737317203,0.004766622043355868,88,0.6056509684095108,-0.43618055300990444,0.20028682667500047,0.040363789115747346,1.9313898670348433,0.028516271524339224,32.150000000000034,25.85190099080404,,2.3717731457863578E-5
Dodda bettahalli,04/25,9,0.016477272718806158,0.02550909092480486,0.02138636341657151,0.02444090914319862,0.022040909092704005,0.023677272891456432,0.017172727183523504,0.025659091177989136,0.04992272687906569,0.042961363765326416,0.004961252709140589,0.005413338715724091,0.005936006752001529,0.009275023013258638,0.00870453982816858,0.008021359799600765,0.005050106244304503,0.007961378793300097,0.011090390034807766,0.010396261977819413,22,0.013617069164121693,-0.0924261510583826,0.21123597059737553,0.037707954814488236,0.5370181413225431,0.04992272687906569,31.890000000000043,,,2.3384923482232333E-5
Dasarahalli kere,04/25,9,0.01641470571870313,0.03831176459789276,0.016782352892572388,0.06059705904301475,0.04207647065905964,0.04294705916853512,0.030267646864933127,0.021544117644867477,0.023676470689037266,0.022638235460309422,0.011895596610242169,0.007175192390268557,0.008678657634879757,0.005746162272608216,0.007378787280691931,0.008502308489789088,0.005852473870848617,0.008600100550367584,0.0040820307196244125,0.0028693884967538855,17,0.5911020601496977,-0.42987267673015594,0.11802697313182495,0.030994117588681334,1.6283805690756539,0.023676470689037266,32.710000000000036,,,2.0180142136551677E-5
Doddabidarakallu lake,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,32.03612903225809,,,2.942197319991953E-5
Allasandra Lake,04/25,9,0.05323574567834536,0.10197982446927774,0.05528070192718715,0.1387557021358557,0.09522938584549386,0.09796074536024478,0.07705657903039664,0.059246271766983626,0.02972565796389653,0.024836622921978694,0.008132618197196385,0.006045428092178381,0.004909340441516037,0.006329432995993375,0.006636469940497841,0.006274007183850648,0.004979480000179079,0.005890305418088212,0.004886553971535171,0.003606431119769843,228,0.42970471567752067,-0.28717206921755223,0.13781020009334674,0.06468344293534756,3.3481998484736235,0.02972565796389653,31.103333333333357,,,3.05227928805253E-5
Andhrahalli Lake,04/25,9,0.028351724276254917,0.05093448275122149,0.04078103447782582,0.05710689659262526,0.03367068965373368,0.03789310340352099,0.02892586190638871,0.025632758689080846,0.036317241474472246,0.029144827661843134,0.006306708086244532,0.009788056041027251,0.009947321820959183,0.013860709415714694,0.014228113852667755,0.014226830681701852,0.01164665523563622,0.013030357645783523,0.009753560478576567,0.005915647673102718,29,0.1545072076119611,-0.10874555838005297,0.3125302077367388,0.043625862305534294,1.4543384486942093,0.036317241474472246,32.63000000000005,,,1.9660950951151986E-5
Handrahalli kere,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,32.13000000000005,,,2.5223498728818472E-5
Narasappanahalli kere,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,33.704375000000034,26.023322677612327,,2.680355678078315E-5
Valagere,04/25,9,0.03329659113660455,0.057578408921306785,0.03922386378557845,0.0794602276080034,0.05451363646848635,0.0567534091797742,0.0457704547284679,0.03921477276493202,0.040844318541613495,0.0350499999794093,0.00874020480429069,0.006059997134296852,0.005973544755831434,0.009157358921647636,0.008491153873975065,0.00772747058501058,0.005126117231714607,0.007269664270534502,0.008877904444203532,0.007224657931856687,44,0.3412962488152764,-0.19414858012036842,0.11527237854897976,0.04902386377480897,1.521462775255422,0.040844318541613495,33.59642857142858,,,2.6123425145892145E-5
Shivapura New tank,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,32.63000000000005,,,2.5393593440451953E-5
Agrahara Lake,04/25,9,0.021614035003279384,0.03151228099146433,0.01855877208474435,0.04982017568851772,0.0277728071403608,0.029315789458913763,0.021138596658905346,0.016013157909343902,0.030267543927357907,0.026011403584689424,0.007376418656930543,0.007463591733282452,0.007076438216700727,0.0065374147805229215,0.009030179066989207,0.008462606704532331,0.007568628004829969,0.009594125158551058,0.00677414789124437,0.00484645846948404,57,0.47767894100724606,-0.28788815464889794,0.2143469339138583,0.03100657936904514,1.1205465479138292,0.030267543927357907,31.610000000000014,,,3.510527389670798E-5
Chokkanahalli lake,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.29000000000002,,,3.203214902547566E-5
Jakkuru lake,04/25,9,0.051528932113489766,0.07588669905457103,0.04542669909237658,0.11475436882775963,0.07888854365904355,0.078536699075722,0.059097961175427274,0.046559903061795006,0.029285242799126986,0.023675436956934557,0.023175165581654545,0.01984144974720523,0.015540824434357264,0.02419250000200153,0.019532620027942423,0.019008975549992663,0.01651235425016712,0.014410059226466742,0.01242103589157975,0.010122639353661641,515,0.4414002725565173,-0.2591623875664349,0.12626143404581014,0.052550339828995825,2.8325837942679004,0.029285242799126986,31.25233576642337,25.85190099080404,,3.2898051660032076E-5
palanahalli,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.34750000000001,,,3.223730553799574E-5
Kattigenahalli lake,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,30.91857142857147,,,3.0846473949729874E-5
Kogilu kere,04/25,9,0.017416858451162368,0.022041989708300035,0.01599026794216815,0.029406516378215633,0.01703059758893283,0.016749536840284605,0.012653779370939705,0.012101030777274624,0.02661244598001016,0.021703096109596576,0.00856608385207051,0.00958558103734224,0.007455981665177468,0.007182515719396749,0.009228090740143264,0.009899287095224451,0.0077711937099463994,0.008931069711419645,0.00686244401124629,0.004587188408440133,254,0.32681905831382313,-0.1761497834745111,0.347121050909226,0.024791167543696525,0.8398295659040844,0.02661244598001016,31.310000000000002,,,3.512583960196591E-5
Venkateshapura lake,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.263000000000016,,,2.8574046854001684E-5
Bellihalli kere,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.420000000000016,,,3.794359380485364E-5
B. Channasandra lake,04/25,9,0.03349094514043161,0.054744806931571036,0.030375866255777293,0.06615539597013344,0.03983055484861994,0.04192680763648936,0.03316348090618743,0.03107234831280931,0.03951653818516289,0.033025914705679504,0.006486259848479962,0.00598329351461212,0.006299521860939947,0.006808329324592933,0.009841886383791992,0.011194094986419982,0.007311834902098667,0.01247271615326989,0.011893555374824437,0.009324124217142338,89,0.3782896641001375,-0.2931647680363491,0.25397621086476563,0.04666726886119224,1.57234597752902,0.03951653818516289,31.20800000000004,,,2.298114224351583E-5
Byappanahalli kere,04/25,9,0.02199000008404255,0.03811999931931496,0.0231199998408556,0.033730000257492065,0.02681000009179115,0.03458000011742115,0.02824000008404255,0.029009999334812166,0.045080000162124635,0.02961999997496605,0.0011689313107271103,0.0012859233925512368,0.0013302631684455441,0.002707693557575068,0.005589668507282777,0.011588166558411479,0.0023904806528532133,0.00486851109181506,0.005347671869439999,0.004021143473470368,5,0.1485328570008278,-0.24332680702209472,0.14357027113437654,0.042294999957084654,0.8733837215033222,0.045080000162124635,31.3771428571429,25.70989252726241,,4.3123971186837175E-5
Kowdenahalli Kere,04/25,9,0.03431600019335747,0.060060000121593474,0.03157999999821186,0.07992400050163269,0.056528000235557554,0.06152600020170212,0.046794000267982486,0.033698000386357306,0.020100000239908697,0.015776000134646893,0.005542900621417903,0.005952142960616234,0.006443104532745718,0.003976962551593782,0.005407071160824798,0.0038978745700624724,0.005341766243675852,0.005762577352434253,0.003906712128170938,0.0019502369567431456,25,0.4387343168258667,-0.31620113730430605,0.12482060700654983,0.040080000311136246,3.0362176534127254,0.020100000239908697,31.56444444444448,25.70989252726241,,4.5576092249983265E-5
Krishnarajapuram kere,04/25,9,0.05972407392605587,0.10216481542145764,0.06969814823457489,0.12317685231014534,0.08237685228663462,0.08706203710149836,0.0684416668696536,0.05767870349464593,0.04472777802773096,0.03439444455283659,0.0101256624460789,0.01034076090058236,0.016365074557477363,0.012953279968679616,0.012198970109395761,0.014771898019675428,0.011208391352741176,0.014980921233087785,0.014517686576571575,0.011303746873096826,54,0.26238672173133604,-0.18667085844747447,0.19101554196741846,0.07338564842939377,2.4210562087763745,0.04472777802773096,31.27195121951224,,,2.167500801365903E-5
Basavanapura kere,04/25,9,0.022626923218082923,0.03528557685562051,0.023348076967522502,0.040467307795412265,0.027250000168211184,0.02964230773683924,0.02369615394407167,0.022162500025632862,0.03351442308093493,0.028522115344038375,0.008680778099611824,0.006533643110737972,0.005489981904545174,0.005942431213571413,0.009187884033558451,0.010099378358497852,0.005881030813754233,0.008450852618239881,0.008836725775198572,0.006720257830027614,52,0.27874642323989135,-0.1935372491582082,0.17570545280782077,0.033527884883089706,1.0945521361287514,0.03351442308093493,30.83000000000004,,,2.1944131030973607E-5
Shegehalli kere,04/25,9,0.03748142934805316,0.05654158466064297,0.03394726500759668,0.06348698871460501,0.04229210166473824,0.04484293271611431,0.03397464769516186,0.02691423990199345,0.029651457100743354,0.024571405398086943,0.0036220543513258386,0.0028045574621509556,0.0039688227015775585,0.003755083878780623,0.006556088869620938,0.008397416051698555,0.005594198615578302,0.01017292499871088,0.006244621044340136,0.0037471200659162027,140,0.3204583545643834,-0.25469923359941526,0.21705708392481182,0.04142653383768723,1.9149104479560632,0.029651457100743354,30.57578947368425,,,2.3647530820580788E-5
Mangamanapalya Kere,04/25,9,0.03476176487610621,0.043641176293877995,0.03156176483368173,0.04659705872044844,0.035405882250736743,0.04017941138761885,0.03327058825422736,0.032317647272173095,0.033738235449966264,0.026435294133775374,0.009564971901523705,0.006793427549821126,0.005768385702974889,0.005458895750764908,0.009298875521353354,0.011264272302423483,0.005713607683850381,0.009593777880994905,0.005339628388988475,0.0033902874504047405,17,0.2079241231960409,-0.1833323722376543,0.16028812922099056,0.03927500009098474,1.2454198490973434,0.033738235449966264,32.29000000000002,,,1.5147241085433873E-5
Hoodi kere-2,04/25,9,0.038036363876678726,0.0786318186331879,0.05168636363338341,0.08604545383290811,0.05241136346012354,0.05894318206066435,0.04693409072404558,0.04338181814686819,0.05153636338019913,0.03803409102626822,0.005908760114771756,0.005401674097070834,0.00614952259379172,0.007647845201594018,0.013046803100112008,0.014724394663492202,0.010300412870237408,0.01586447923859361,0.01374651306300073,0.009015811288062435,22,0.25625341656533157,-0.21042617478153922,0.2677349563349377,0.06553863649341193,1.639676723335188,0.05153636338019913,31.33000000000004,,,2.3345485857926907E-5
Jimkenahalli Kere,04/25,9,0.04863930960404284,0.08157219383217537,0.055162401903341256,0.0891370648093831,0.05838928195019698,0.06322101565489732,0.05193229573000094,0.05241762082313014,0.06624166701954826,0.05205361957334643,0.0048710966691986905,0.00705633689837582,0.0068084829242582865,0.009138871420331141,0.011422924486591372,0.013552612504522082,0.007204113944054254,0.015747516448303224,0.01944101450211503,0.014225609713045735,35,0.22888684011870364,-0.19316041224566108,0.22093772746865062,0.07501665303979058,1.421820421466289,0.06624166701954826,31.480000000000018,,,1.9220475639769963E-5
Kodigehalli lake,04/25,9,0.051031713220672355,0.08667431443016699,0.05189303530867742,0.06907176423912594,0.03750377846794922,0.03935985423559214,0.030151747627910674,0.02823108203138893,0.04076960575270745,0.03275226837686458,0.005302642117036926,0.005373535485445457,0.007526977232091522,0.01292395546211172,0.017277367791997084,0.01843777648730022,0.013767910565798952,0.017836380029069586,0.017511305394079565,0.012321287856484018,333,0.14191182544721595,-0.26103524144136286,0.5056152856376807,0.06236211446510302,2.2740311517710348,0.04076960575270745,31.359130434782642,,,2.3216440271278517E-5
Gangashetti kere/ Devasandra kere,04/25,9,0.08049333393573761,0.14237000048160553,0.09699666698773703,0.17386000255743664,0.13053000022967656,0.13608000079790752,0.11176000038782756,0.08951333314180374,0.037873333071668944,0.02825666666030884,0.0031471073267364947,0.0016881748053781882,0.0023957918301548845,0.0035942628529465944,0.006751437960194635,0.005519593466337828,0.002558136401838074,0.009466581247800357,0.011863400969538801,0.00793172656656101,15,0.2836555639902751,-0.18965288798014324,0.12054366519053777,0.09012166659037273,4.1539603938824055,0.037873333071668944,31.370000000000005,,,3.493736382087284E-5
Vijinapura kere2,04/25,9,0.02700000007947286,0.04087916730592648,0.0254249998057882,0.039641667157411575,0.024149999876196187,0.027845832984894514,0.02257083325336377,0.022229166701436043,0.03376250077659885,0.026691666804254055,0.001736735402197781,0.0028383873111358575,0.00345383206301272,0.006763961387040498,0.013308220686675573,0.01174365836087464,0.006412697684956529,0.013226007690670482,0.009101582576624877,0.005846431687379226,12,0.24239457026124,-0.23171370724836984,0.22019811409215131,0.03690000002582868,1.313357390021283,0.03376250077659885,31.870000000000005,,,2.6095359270333007E-5
B.Narayanapura kere,04/25,9,0.044408333798249565,0.07652500023444493,0.056833332404494286,0.09015833338101704,0.06426666614909966,0.06943333521485329,0.05800000143547853,0.057399999971191086,0.048166666800777115,0.03561666700989008,0.0033968637563534265,0.005663755634809047,0.005435505335997104,0.007388190459898534,0.0047126313578685864,0.00384097062486983,0.0038947616417941214,0.012456188861422905,0.008176373023228434,0.008550373697536012,6,0.23129585136969885,-0.15468022972345352,0.13705135385195413,0.06165416600803534,1.554605277067931,0.048166666800777115,31.600000000000023,,,2.1603836466189035E-5
Melinakere,04/25,9,0.014071428616132056,0.026457142617021288,0.016314285807311535,0.03458571434020996,0.02375714241393975,0.02067142864689231,0.019614285922476223,0.018985714364264692,0.029757143131324222,0.02399999994252409,0.0026857905965169088,0.0029310437124492605,0.0026394962224467714,0.0033271306976296283,0.00365937445303713,0.007356185672019406,0.003018717159209961,0.0034352909100312866,0.002138662820829876,0.0025900906248322556,7,0.3600750203643526,-0.23983938566276006,0.15080454519816808,0.028107142874172757,0.8862351701701091,0.029757143131324222,30.910000000000025,,,3.998536259589229E-5
Kelaginakere,04/25,9,0.03386099840862693,0.054274982896042795,0.03702951566314397,0.0633201691315352,0.04450688934389096,0.045641969901778774,0.035092559847625736,0.03503812718055172,0.044304183265283875,0.03432784155991517,0.005343315954226026,0.005771911016819435,0.003896964685838379,0.008490834949041112,0.011233629884836815,0.012535401612212024,0.004711185391935876,0.012800279984693012,0.014785662922191817,0.011349654655976033,45,0.2728060968617581,-0.19102405586895005,0.20337169842013197,0.049521922541469275,1.3379377061194841,0.044304183265283875,30.930000000000007,,,3.219373679683782E-5
Rachenahalli kere,04/25,9,0.04693810979086088,0.0804158536399283,0.04245853660878066,0.11551112795203197,0.09002957314752587,0.08743201235945268,0.06219649406876869,0.05141768292183193,0.030645427047047855,0.026013719610779022,0.00510922580952743,0.0073323002468920215,0.004610549604693314,0.01618272008571928,0.010280439391016978,0.01036170223345818,0.006737389767250136,0.0056908256016345695,0.013075776357646387,0.010959316236544076,328,0.4587267111169129,-0.3092767428152445,0.128852894370694,0.055528125044231005,3.2709720693058593,0.030645427047047855,31.636470588235316,25.85190099080404,,3.357988246649666E-5
Amruthahalli Lake,04/25,9,0.020373684219329766,0.03904078940027639,0.023740789362866627,0.03722763179164184,0.02376578949195774,0.02747763159047616,0.024085526428136387,0.02340921056211779,0.03381315780509459,0.026571052590090977,0.007874899699042866,0.005916978869781762,0.0055669001866371455,0.004950195620953838,0.006182127192399624,0.008692863809758889,0.006583041411984959,0.007665342748246314,0.005786414040042753,0.0037629885787293363,38,0.2330357593141104,-0.2567758979765992,0.2485126294195652,0.03640657893725132,1.0839176345190253,0.03381315780509459,30.81476190476195,25.85190099080404,,2.2816615860702387E-5
Nagawara Lake,04/25,9,0.03119083148160709,0.0618019548548137,0.03420938408826389,0.0764534837446094,0.05025929242222613,0.05175563584458834,0.040424765042507436,0.0327357617312838,0.03030112232625564,0.02647632628176921,0.003349615895138141,0.0038548458516980454,0.0032199361399084274,0.004895472307900234,0.005643655512564425,0.006716101449685822,0.004824210005613377,0.006377024562537689,0.006632881634783976,0.004948975810236753,442,0.38652207231009117,-0.29217066585820217,0.20156389235578848,0.04536631751912147,1.9915467044482398,0.03030112232625564,31.174250000000054,,,2.673582078444833E-5
Herohalli Lake,04/25,9,0.04088077512756255,0.07823820023400842,0.0395880936165843,0.10194474179016695,0.06813104970719092,0.07094956688749393,0.054181004278130614,0.0418420180138403,0.029181980697881454,0.025102605167250453,0.007034910535351779,0.008060387394726207,0.005777911651303184,0.006126471023978931,0.010003992110138997,0.012075401468238075,0.008651843976622983,0.012065746157999178,0.013610344952114247,0.008471968186027235,160,0.4246091789629011,-0.3283124427853075,0.1742805270917439,0.05529748408066419,3.0933016616302145,0.029181980697881454,32.08090909090914,,,2.6159462090399637E-5
Hebbal  kere,04/25,9,0.02839063069124179,0.04679696706719958,0.029396525579573056,0.06269874661326329,0.035136746634798786,0.03607948514827049,0.027988736302966388,0.02320689562371971,0.027368587246393482,0.022621545286444587,0.007187810989038704,0.006008353508095693,0.0057141888498264855,0.005332687339564137,0.006875548275460182,0.0076408719948144275,0.005486210519756545,0.008219670859824457,0.00586937308355405,0.004211787396796827,842,0.36294432393376386,-0.25341290944146017,0.300343712873121,0.03773202680644592,1.7317222379375468,0.027368587246393482,31.15955882352945,,,3.617283771617838E-5
Mahadevapura kere,04/25,9,0.03640041257953574,0.07430015418693042,0.040960330224229756,0.09050431698764834,0.054198114815258734,0.056619404770157394,0.04498102147804912,0.038915734739847566,0.03672298069523346,0.02989261567713409,0.004391398756290813,0.0035798902376651225,0.0029123185425849922,0.006637027969235695,0.008571079631564196,0.00905136187519493,0.005472905451356335,0.012214742255454342,0.010662760024797248,0.006529108010151436,139,0.37481821169545915,-0.29285325926437566,0.2750643832927968,0.055709142702537115,2.0662687480249713,0.03672298069523346,31.08000000000004,,,2.12467594134791E-5
Vibhutipura kere,04/25,9,0.0471000000834465,0.06960000097751617,0.052299998700618744,0.07559999823570251,0.07020000368356705,0.07249999791383743,0.050200000405311584,0.07689999788999557,0.11389999836683273,0.07639999687671661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.18217357993125916,-0.14191962778568268,0.16193656623363495,0.09174999594688416,0.6105263331105947,0.11389999836683273,31.20000000000005,,,2.488222329129816E-5
Rajapalya Hoodikere,04/25,9,0.02002857146518571,0.034785713734371324,0.021099999813096865,0.03678571486047336,0.022635714150965214,0.02506428531238011,0.02300714302275862,0.0213285716516631,0.0280142854899168,0.0213785714336804,0.006087859459694056,0.003068935745563343,0.0027187181377110476,0.0029405683327505937,0.006460247043184578,0.008178225511096489,0.004917347170757083,0.005636542478075993,0.0032277494017916566,0.0022213023131177775,7,0.26831093430519104,-0.24665567065988267,0.22112998579229629,0.03391785653574126,1.0984506203698452,0.0280142854899168,31.704545454545496,,,2.8811502943602813E-5
Achanakere,04/25,9,0.025113636289130558,0.04009545391256159,0.02169090915809978,0.03636363690549677,0.02732272759418596,0.03213636356998573,0.026122727685353973,0.02384999995543198,0.037613636390729385,0.030386363579468292,0.005163380507767564,0.004519827759245568,0.003370379954836024,0.004830588967236081,0.010921338440108713,0.011249890689391851,0.004252879967062538,0.010417663898424863,0.005351894300380493,0.0043143045362329605,11,0.25683332166888495,-0.30145744437521155,0.20561303062872452,0.038754545490850105,1.084365202291496,0.037613636390729385,32.13000000000005,,,1.9381698822451437E-5
"Yekkalagatta kere,Mahadevepura Kere",04/25,9,0.03815093239306877,0.06277983311026322,0.03768150139530578,0.07080745878716213,0.04908032391596882,0.05292198294819396,0.040356132785869185,0.04169214897998357,0.05348213944836384,0.041669332324522634,0.00864683478368033,0.014293401971162176,0.011038798044552857,0.021632400936905927,0.020221685220626145,0.018894010122445765,0.014740734721457642,0.01776598147315986,0.015873688723297398,0.010487030990492967,20,0.3161597359519711,-0.24945170681656753,0.191002081564177,0.05640429348279964,1.221084366561412,0.05348213944836384,31.310000000000002,,,2.587206673887067E-5
Pattaduru Agrahara kere-2,04/25,9,0.023830769010461293,0.03049615383721315,0.020261538573182546,0.02472692312529454,0.020723076931272563,0.027846153897161666,0.021738461433694914,0.02338846156803461,0.029961538429443654,0.0215499998571781,0.004241304971310462,0.0033610012913680687,0.0024044150804913723,0.003764899104801166,0.0064370805082515905,0.011282209870310875,0.0029749048911112143,0.011104922012035261,0.00522409931698795,0.0036599180744970915,13,0.09429418266965793,-0.20430425497201773,0.17448961792083886,0.03022884577512741,1.0410620429473978,0.029961538429443654,31.79000000000002,,,3.053760022042347E-5
Nallurahallikere,04/25,9,0.06246725830453574,0.10040993919007897,0.08046868017069791,0.10789566027127903,0.06837220803194792,0.07088896064670529,0.05720728001424309,0.053740280102922665,0.055829279159163546,0.043109116291073314,0.007872119397500914,0.008956383739892155,0.007948364632857384,0.010308236700754855,0.011838652685021153,0.011315845420616904,0.0071980797740071965,0.015251214147812157,0.023096216980162596,0.0156889842834416,130,0.15072518909081373,-0.10946668567229086,0.2696325501490508,0.07757906652782243,2.0016549359433813,0.055829279159163546,31.79000000000002,,,2.4109041142350712E-5
Thubarahalli lake,04/25,9,0.044345984914832826,0.07710882413595752,0.04516990593621647,0.07563779778438015,0.04255135059532119,0.04429243494418561,0.034049597012905865,0.03261875494349737,0.04713354725612539,0.03676113978229525,0.0047156893908900585,0.006144902389067077,0.006356088816535993,0.009095439978245837,0.012729374444165682,0.01466214414411013,0.009883011219754054,0.015595498522613662,0.020405838835977016,0.01557756037713587,145,0.2583599855396329,-0.27471981674492096,0.39121620960182757,0.060615221758442736,1.6499942215910786,0.04713354725612539,30.890000000000043,,,2.620433057398789E-5
Sheelavantana kere,04/25,9,0.04652803790695289,0.08554894445668756,0.04129766604311305,0.10929157154342821,0.08703946533792324,0.08583784476493292,0.0620676104654567,0.05409761361277701,0.03143994171878274,0.024213526978727102,0.004597144026441575,0.006594863039206005,0.005488067756537407,0.012508940183068518,0.009427082479112819,0.008483103230717232,0.004900541297676933,0.00607821723197857,0.01026491514550817,0.00551463051890864,82,0.4253059029843115,-0.3396698540609512,0.16045598150596554,0.05885536818148385,2.8892239550007215,0.03143994171878274,31.000000000000057,,,3.155915073964148E-5
Doddanekundi Kunte,04/25,9,,,,,,,,,,,,,,,,,,,,,0,,,,,,,31.723333333333358,,,3.0447284619584643E-5
Chinnappanahalli  kere1,04/25,9,0.03202962978846497,0.05373148109625887,0.02859999991401478,0.06915185241787522,0.042588888908977864,0.0473740739678895,0.03570555592024768,0.030325925598541897,0.03474444440669484,0.028529629801158553,0.004797670376531938,0.0036194727981614236,0.0037126161099426923,0.0036469282862453046,0.006459923711334719,0.007507038030411348,0.003938281844471298,0.006929383671626491,0.004534279728936473,0.003760374745298975,27,0.40600434056034795,-0.2923109266493056,0.1696083887859627,0.04235185172270845,1.7290360321981948,0.03474444440669484,30.650000000000034,,,2.0912243890244303E-5
Doddanekundi kere,04/25,9,0.0418062279157629,0.06697080870543594,0.04762567600106345,0.06255320522878827,0.03614007060567111,0.03912536690342443,0.03255001835087304,0.0319556396371957,0.0351684512371173,0.028654448402027285,0.0074809961640204346,0.010549576103615432,0.008938906564527947,0.010702165514745406,0.01048027666702515,0.011777732714512792,0.008635906931719435,0.011828506542853971,0.00766715758964853,0.004928776588099229,547,0.1332472327043886,-0.16984201425198728,0.3411870672191951,0.050994535683854765,1.9443199651426848,0.0351684512371173,30.859126213592248,,,2.24770782203958E-5
